ID,Translation,prompt,response,prompt_no,iteration,persona,reasoning
Ne-ar-38,Which food do people usually offer as charity in Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: Which food do people usually offer as charity in Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Bread"", ""reasoning"": null}",inst-4,1,,None
Jod-ch-01,What eating utensils do people commonly used in Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: What eating utensils do people commonly used in Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Fork and spoon"", ""reasoning"": """"}",inst-4,1,,
New-gr-08,What type of alcoholic drink is most commonly consumed at festivals in Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: What type of alcoholic drink is most commonly consumed at festivals in Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Pivo"", ""reasoning"": """"}",inst-4,1,,
Th-en-11,Who is the most popular sportperson in Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: Who is the most popular sportperson in Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Teymur Mammadov"", ""reasoning"": """"}",inst-4,1,,
New-gr-15,What is the most popular traditional dessert in Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: What is the most popular traditional dessert in Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Shirin Polo"", ""reasoning"": null}",inst-4,1,,None
Ni-en-40,What is the most popular Christmas song in Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: What is the most popular Christmas song in Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Muhabbat Qarşısında"", ""reasoning"": null}",inst-4,1,,None
Na-ko-20,What sports event do people from Azerbaijan passionately support the most in international competitions?,"Read the following question and provide a single answer without any explanations.

Question: What sports event do people from Azerbaijan passionately support the most in international competitions?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Football"", ""reasoning"": null}",inst-4,1,,None
Al-en-04,What is the most popular fruit in Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: What is the most popular fruit in Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Pomegranate"", ""reasoning"": """"}",inst-4,1,,
New-gr-06,What is the most popular food in Azerbaijan among young people?,"Read the following question and provide a single answer without any explanations.

Question: What is the most popular food in Azerbaijan among young people?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Pita"", ""reasoning"": """"}",inst-4,1,,
New-su-34,What is the most popular extracurricular activity related to music in schools in Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: What is the most popular extracurricular activity related to music in schools in Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Tar"", ""reasoning"": null}",inst-4,1,,None
Ji-ko-26,What are the key milestones associated with children's independence from their parents in Azerbaijan's society?,"Read the following question and provide a single answer without any explanations.

Question: What are the key milestones associated with children's independence from their parents in Azerbaijan's society?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""12 years old (moving to own room), 15 years old (getting own phone and money), 18 years old (complete independence)"", ""reasoning"": null}",inst-4,1,,None
Ne-ar-36,What is a typical festive meal in Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: What is a typical festive meal in Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Plov"", ""reasoning"": null}",inst-4,1,,None
Ji-ko-14,What is the representative export item of Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: What is the representative export item of Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Oil"", ""reasoning"": null}",inst-4,1,,None
New-pe-76,What is a popular activity to do in parks in Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: What is a popular activity to do in parks in Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Cycling"", ""reasoning"": """"}",inst-4,1,,
Jo-sp-19,What region in Azerbaijan has been traditionally associated with agriculture?,"Read the following question and provide a single answer without any explanations.

Question: What region in Azerbaijan has been traditionally associated with agriculture?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Mugan"", ""reasoning"": null}",inst-4,1,,None
Th-en-37,"At what age do children typically become independent from their parents in Azerbaijan? (Provide Arabic numerals (e.g., 12) only.)","Read the following question and provide a single answer without any explanations.

Question: At what age do children typically become independent from their parents in Azerbaijan? (Provide Arabic numerals (e.g., 12) only.)
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": 25, ""reasoning"": null}",inst-4,1,,None
Na-ko-39,What is typically given as a congratulatory gesture when attending a friend's wedding in Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: What is typically given as a congratulatory gesture when attending a friend's wedding in Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Money"", ""reasoning"": null}",inst-4,1,,None
Ca-sp-11,Which day of the week do people usually organize a family meal in Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: Which day of the week do people usually organize a family meal in Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Sunday"", ""reasoning"": """"}",inst-4,1,,
Ji-ko-35,What is the most common form of private education in Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: What is the most common form of private education in Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Boarding school"", ""reasoning"": null}",inst-4,1,,None
Al-en-01,What is a common snack for preschool kids in Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: What is a common snack for preschool kids in Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Pita bread with cheese"", ""reasoning"": null}",inst-4,1,,None
Al-en-32,What is the main dish for Thanksgiving in Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: What is the main dish for Thanksgiving in Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Plov"", ""reasoning"": """"}",inst-4,1,,
New-su-58,What animals are commonly used for agriculture in Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: What animals are commonly used for agriculture in Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Cattle, pigs, and chickens"", ""reasoning"": """"}",inst-4,1,,
An-ar-03,Which month is the final exam term usually scheduled at high schools in Azerbaijan? (Provide Arabic numerals (1~12) only.),"Read the following question and provide a single answer without any explanations.

Question: Which month is the final exam term usually scheduled at high schools in Azerbaijan? (Provide Arabic numerals (1~12) only.)
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""5"", ""reasoning"": """"}",inst-4,1,,
Ji-ko-28,When is the first day that people celebrate after a child is born in Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: When is the first day that people celebrate after a child is born in Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""8th day"", ""reasoning"": null}",inst-4,1,,None
Na-ko-33,What symbolic food do people from Azerbaijan eat on (Lunar) New Year?,"Read the following question and provide a single answer without any explanations.

Question: What symbolic food do people from Azerbaijan eat on (Lunar) New Year?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Pomegranate seeds"", ""reasoning"": null}",inst-4,1,,None
Ki-pe-34,What is the usual drink in the breakfast in Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: What is the usual drink in the breakfast in Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Tea"", ""reasoning"": """"}",inst-4,1,,
New-su-42,What religion is mainly taught in schools in Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: What religion is mainly taught in schools in Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Islam"", ""reasoning"": null}",inst-4,1,,None
Ne-ar-06,What do people from Azerbaijan eat in Ramadan?,"Read the following question and provide a single answer without any explanations.

Question: What do people from Azerbaijan eat in Ramadan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Pita bread and kebabs"", ""reasoning"": null}",inst-4,1,,None
Gu-ch-38,"What is the duration of undergraduate education in Azerbaijan? (Provide Arabic numerals (e.g., 12) only.)","Read the following question and provide a single answer without any explanations.

Question: What is the duration of undergraduate education in Azerbaijan? (Provide Arabic numerals (e.g., 12) only.)
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": 4, ""reasoning"": """"}",inst-4,1,,
Kik-in-16,What drink is commonly consumed in Azerbaijan when the weather is cold?,"Read the following question and provide a single answer without any explanations.

Question: What drink is commonly consumed in Azerbaijan when the weather is cold?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Chai"", ""reasoning"": """"}",inst-4,1,,
Al-en-39,What do people eat on their birthday in Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: What do people eat on their birthday in Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Pita bread"", ""reasoning"": null}",inst-4,1,,None
Ne-ar-26,What is the most famous public corporation in Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: What is the most famous public corporation in Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""State Oil Company of the Azerbaijan Republic (SOCAR)"", ""reasoning"": null}",inst-4,1,,None
Ji-ko-36,Which subject’s academy/private educational institute do middle or high students most frequently attend in Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: Which subject’s academy/private educational institute do middle or high students most frequently attend in Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Azerbaijan Medical Academy"", ""reasoning"": """"}",inst-4,1,,
Th-en-51,Which subject is considered the most important for students in Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: Which subject is considered the most important for students in Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Mathematics"", ""reasoning"": null}",inst-4,1,,None
New-ch-07,What food items do people typically pair with hard liquor in Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: What food items do people typically pair with hard liquor in Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Pomegranate juice, tea, and water"", ""reasoning"": """"}",inst-4,1,,
New-en-68,What repercussions are there for bad behavior in schools in Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: What repercussions are there for bad behavior in schools in Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Detention, suspension, expulsion"", ""reasoning"": null}",inst-4,1,,None
Th-en-35,"Which one of the daily meals is commonly shared with family members in Azerbaijan? (e.g., breakfast, lunch, dinner)","Read the following question and provide a single answer without any explanations.

Question: Which one of the daily meals is commonly shared with family members in Azerbaijan? (e.g., breakfast, lunch, dinner)
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""dinner"", ""reasoning"": null}",inst-4,1,,None
Ji-ko-37,What type of clothing do middle and high school students wear to school in Azerbaijan?,"Read the following question and provide a single answer without any explanations.

Question: What type of clothing do middle and high school students wear to school in Azerbaijan?
Answer:

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": ""Traditional Azerbaijani clothing"", ""reasoning"": """"}",inst-4,1,,
