ID,Translation,prompt,response,prompt_no,iteration,persona,reasoning
Al-en-19,What is a popular second language for high school students in Indonesia?,"What is a popular second language for high school students in Indonesia? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is a popular second language for high school students in Indonesia?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": {""answer"": [""English""]}, ""reasoning"": ""English is a popular second language for high school students in Indonesia due to its global relevance and widespread use in international communication, education, and business. Many Indonesian schools incorporate English language classes into their curriculum, and it is also a common requirement for university admissions and international scholarships.""}",inst-1,1,,
Ne-ar-09,What do people from Indonesia eat in Eid ul Fitr?,"What do people from Indonesia eat in Eid ul Fitr? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What do people from Indonesia eat in Eid ul Fitr?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": [""Kue Lapis"", ""Kue Putu"", ""Es Teler"", ""Gado-Gado"", ""Sate""], ""reasoning"": ""During Eid ul Fitr, Indonesian people typically indulge in a variety of traditional sweet and savory dishes, often featuring local ingredients and spices. These dishes are often served as part of a festive meal or as snacks to break the fast.""}",inst-1,1,,"During Eid ul Fitr, Indonesian people typically indulge in a variety of traditional sweet and savory dishes, often featuring local ingredients and spices. These dishes are often served as part of a festive meal or as snacks to break the fast."
New-su-24,What sports do parents and children commonly play together in Indonesia?,"What sports do parents and children commonly play together in Indonesia? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What sports do parents and children commonly play together in Indonesia?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": [""Badminton"", ""Futsal"", ""Volleyball""], ""reasoning"": ""In Indonesia, many traditional sports and games are designed for families to play together, and they are often simple and accessible. These sports are popular among parents and children because they promote social bonding, exercise, and fun. They are also often played in public spaces, such as parks and community centers, which encourages community interaction and socialization.""}",inst-1,1,,"In Indonesia, many traditional sports and games are designed for families to play together, and they are often simple and accessible. These sports are popular among parents and children because they promote social bonding, exercise, and fun. They are also often played in public spaces, such as parks and community centers, which encourages community interaction and socialization."
Ji-ko-42,What are the required subjects in Indonesia's university entrance exam?,"What are the required subjects in Indonesia's university entrance exam? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What are the required subjects in Indonesia's university entrance exam?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": [{""Mathematics"", ""Indonesian"", ""English"", ""Foreign Language"", ""Science""}], ""reasoning"": ""The Indonesian university entrance exam, also known as the Seleksi Nasional Masuk Perguruan Tinggi Negeri (SNMPTN) and Seleksi Bersama Masuk Perguruan Tinggi Negeri (SBMPTN), requires students to take a standardized test that assesses their skills in several subjects. The required subjects include Mathematics, Indonesian, English, a Foreign Language, and Science.""}",inst-1,1,,
New-pe-06,What is the most popular stew in Indonesia?,"What is the most popular stew in Indonesia? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the most popular stew in Indonesia?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": [{""name"": ""Beef Rendang""}], ""reasoning"": ""Beef Rendang is a classic Indonesian stew made with slow-cooked beef in coconut milk, spices, and herbs. It is a staple dish in many Indonesian households and is often served with steamed rice. Its popularity can be attributed to its rich flavor, tender meat, and versatility in being served with various sides such as roti, nasi goreng, or even as a filling for martabak.""}",inst-1,1,,
New-pe-86,What is the name of the most famous tower in Indonesia?,"What is the name of the most famous tower in Indonesia? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the name of the most famous tower in Indonesia?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": [""Monas""], ""reasoning"": ""The Monas is the most iconic and well-known tower in Indonesia, being the national monument of the country and a symbol of its independence. It is located in the heart of Jakarta, the capital city, and stands at a height of 132 meters.""}",inst-1,1,,"The Monas is the most iconic and well-known tower in Indonesia, being the national monument of the country and a symbol of its independence. It is located in the heart of Jakarta, the capital city, and stands at a height of 132 meters."
Th-en-53,What is the most popular extracurricular social event at schools in Indonesia?,"What is the most popular extracurricular social event at schools in Indonesia? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the most popular extracurricular social event at schools in Indonesia?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": [""OSIS (Organisasi Siswa Islamiyah/Siswa Islamiah)""], ""reasoning"": ""OSIS is a popular extracurricular social event at schools in Indonesia, as it is a platform for students to engage in various activities, such as community service, cultural events, and leadership development, while also promoting Islamic values and fostering a sense of unity and brotherhood among students.""}",inst-1,1,,"OSIS is a popular extracurricular social event at schools in Indonesia, as it is a platform for students to engage in various activities, such as community service, cultural events, and leadership development, while also promoting Islamic values and fostering a sense of unity and brotherhood among students."
Ca-sp-06,Which is the most important meal of the day to people from Indonesia?,"Which is the most important meal of the day to people from Indonesia? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'Which is the most important meal of the day to people from Indonesia?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": [{""Breakfast""}], ""reasoning"": ""In Indonesian culture, breakfast is considered the most important meal of the day as it provides energy and sustenance for the day ahead, and is often shared with family and friends.""}",inst-1,1,,
New-en-41,Who is the most well known and successful entrepreneur in Indonesia?,"Who is the most well known and successful entrepreneur in Indonesia? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'Who is the most well known and successful entrepreneur in Indonesia?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": [{""name"": ""Michael Bambang Hartono""}], ""reasoning"": ""Michael Bambang Hartono is known for his successful business ventures, particularly in the banking and financial sectors. He is the co-Founder and President Director of Bank Central Asia (BCA) and has been instrumental in the growth and expansion of the bank.""}",inst-1,1,,
New-su-33,What is the common dress code for school teachers in Indonesia?,"What is the common dress code for school teachers in Indonesia? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the common dress code for school teachers in Indonesia?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": {""answer"": [""Conservative and modest dress code"", ""Formal attire such as blouses, dresses, and pantsuits"", "" Colors such as white, black, and neutral tones are common""]}, ""reasoning"": ""In Indonesia, school teachers are expected to dress professionally and conservatively, reflecting the country's cultural values and Islamic influences.""}

Note: The answer is based on general observations and may vary depending on the specific school or region.",inst-1,1,,
Th-en-44,What is Indonesia's most popular food for family meals on weekends?,"What is Indonesia's most popular food for family meals on weekends? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is Indonesia's most popular food for family meals on weekends?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": [""Nasi Goreng""], ""reasoning"": ""Nasi Goreng, Indonesian-style fried rice, is a staple dish in Indonesian cuisine and is often served as a family meal on weekends. It is a comforting and filling option that can be easily customized with a variety of ingredients and flavors, making it a popular choice for family gatherings.""}",inst-1,1,,"Nasi Goreng, Indonesian-style fried rice, is a staple dish in Indonesian cuisine and is often served as a family meal on weekends. It is a comforting and filling option that can be easily customized with a variety of ingredients and flavors, making it a popular choice for family gatherings."
Th-en-45,What is the most popular weekday evening family activity in Indonesia?,"What is the most popular weekday evening family activity in Indonesia? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the most popular weekday evening family activity in Indonesia?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": [{""Watching TV or streaming services together""]}, ""reasoning"": ""Indonesians tend to spend their evening relaxing at home after a long day, and watching TV or streaming services is a common activity that brings the family together.""}",inst-1,1,,
New-ch-44,"How long is the typical probation period for new employees before signing a formal contract in Indonesia? (e.g., 1 month).","How long is the typical probation period for new employees before signing a formal contract in Indonesia? (e.g., 1 month). Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'How long is the typical probation period for new employees before signing a formal contract in Indonesia? (e.g., 1 month).','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": [{""duration"": ""3 months""}], ""reasoning"": ""The typical probation period in Indonesia is usually around 3 months, which allows the employer to assess the new employee's performance and skills before committing to a formal contract.""}",inst-1,1,,
New-in-62,What university in Indonesia is popular because of its engineering major? (Provide the official name.),"What university in Indonesia is popular because of its engineering major? (Provide the official name.) Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What university in Indonesia is popular because of its engineering major? (Provide the official name.)','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","Here is the response in JSON format:

{""answer"": [{""university"": ""Institut Teknologi Bandung""}], ""reasoning"": ""Institut Teknologi Bandung (ITB) is one of the most prestigious universities in Indonesia, particularly renowned for its strong engineering programs, which are highly respected both domestically and internationally.""}

Note: The question is specific to Indonesia, and ITB is widely regarded as one of the top universities in the country for its engineering programs.",inst-1,1,,
Ji-ko-34,How do elementary school students in Indonesia go to school?,"How do elementary school students in Indonesia go to school? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'How do elementary school students in Indonesia go to school?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": [""Elementary school students in Indonesia typically go to school by walking, taking public transportation, or being driven by parents or caregivers""], ""reasoning"": ""Indonesia is a country with a large population and limited public transportation infrastructure, especially in rural areas. Many schools are located close to residential areas, making it feasible for students to walk or take a short bus ride. In urban areas, public transportation options such as buses and motorcycles are more readily available. In addition, many parents or caregivers may choose to drive their children to school due to safety concerns or convenience.""}",inst-1,1,,"Indonesia is a country with a large population and limited public transportation infrastructure, especially in rural areas. Many schools are located close to residential areas, making it feasible for students to walk or take a short bus ride. In urban areas, public transportation options such as buses and motorcycles are more readily available. In addition, many parents or caregivers may choose to drive their children to school due to safety concerns or convenience."
Ta-pe-21,Where do children usually play soccer in Indonesia?,"Where do children usually play soccer in Indonesia? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'Where do children usually play soccer in Indonesia?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": [{""school_yards"",""neighborhood_fields"",""public_parks""}], ""reasoning"": ""Children in Indonesia usually play soccer in open public spaces, such as school yards, neighborhood fields, and public parks, as these areas are often readily available and accessible, and provide a safe and suitable environment for them to play and exercise.""}",inst-1,1,,
Tmp-ar-01,Where do university students in Indonesia usually go to study for their final exams?,"Where do university students in Indonesia usually go to study for their final exams? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'Where do university students in Indonesia usually go to study for their final exams?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": [{""name"": ""Public Study Room"", ""percentage"": 70}, {""name"": ""Library"", ""percentage"": 20}, {""name"": ""Internet Café"", ""percentage"": 5}, {""name"": ""Home"", ""percentage"": 5}], ""reasoning"": ""University students in Indonesia often prefer public study rooms or libraries because they provide a quiet and focused environment for studying. Additionally, internet cafés are a popular option for those who need access to online resources. However, some students may choose to study at home if they have a quiet and comfortable space to focus.""}",inst-1,1,,
Ne-ar-38,Which food do people usually offer as charity in Indonesia?,"Which food do people usually offer as charity in Indonesia? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'Which food do people usually offer as charity in Indonesia?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": [{""Nasi Goreng""}], ""reasoning"": ""In Indonesia, it is common for people to offer Nasi Goreng (Indonesian-style fried rice) as charity, particularly during Ramadan and other special occasions. This is because Nasi Goreng is a staple food in Indonesian cuisine and is often easy to prepare and distribute in large quantities, making it a practical and meaningful offering for those in need.""}",inst-1,1,,
Jod-ch-01,What eating utensils do people commonly used in Indonesia?,"What eating utensils do people commonly used in Indonesia? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What eating utensils do people commonly used in Indonesia?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": [{""spoon"", ""fork"", ""chopsticks""}], ""reasoning"": ""In Indonesia, people commonly use a combination of utensils depending on the type of food and regional traditions. Spoons are often used for soups, stews, and desserts, while forks are used for Western-style meals. Chopsticks are also widely used, particularly in Java and Bali, for eating rice and other Asian-style dishes.""}",inst-1,1,,
New-gr-08,What type of alcoholic drink is most commonly consumed at festivals in Indonesia?,"What type of alcoholic drink is most commonly consumed at festivals in Indonesia? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What type of alcoholic drink is most commonly consumed at festivals in Indonesia?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": [{""name"": ""Brem""}], ""reasoning"": ""Brem is a traditional Indonesian rice wine that is commonly consumed at festivals and other social gatherings. Its popularity is due to its sweet and slightly fermented taste, which is often enjoyed as a refreshing drink on hot days.""}",inst-1,1,,
Th-en-11,Who is the most popular sportperson in Indonesia?,"Who is the most popular sportperson in Indonesia? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'Who is the most popular sportperson in Indonesia?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": [{""name"": ""Erick Thohir""}], ""reasoning"": ""Erick Thohir is a well-known Indonesian businessman and sports enthusiast who has made significant contributions to the development of sports in Indonesia. He has been involved in various sports organizations and has supported many Indonesian athletes, making him a popular figure in Indonesian sports.""}",inst-1,1,,
New-gr-15,What is the most popular traditional dessert in Indonesia?,"What is the most popular traditional dessert in Indonesia? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the most popular traditional dessert in Indonesia?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": [{""dessert"": ""Es Teler""}], ""reasoning"": ""Es Teler is a popular traditional Indonesian dessert made from shaved ice, coconut milk, and various fruits such as jackfruit, coconut, and melon. It is widely available throughout the country and is often served as a refreshing treat during hot weather.""}",inst-1,1,,
Ni-en-40,What is the most popular Christmas song in Indonesia?,"What is the most popular Christmas song in Indonesia? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the most popular Christmas song in Indonesia?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
","{""answer"": [""Merry Christmas, Darling""], ""reasoning"": ""Indonesians have a unique cultural blend, and Christmas is celebrated by Christians and non-Christians alike. While Indonesian Christmas songs are not as well-known globally, ""Merry Christmas, Darling"" is a popular English-language Christmas song that is widely played and enjoyed during the holiday season in Indonesia.""}",inst-1,1,,
