ID,Translation,prompt,response,prompt_no,iteration,persona,reasoning
Al-en-19,What is a popular second language for high school students in China?,"What is a popular second language for high school students in China? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is a popular second language for high school students in China?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": [{""English""}],""reasoning"": ""English is a widely taught and popular second language for high school students in China due to its importance in international communication, education, and economic exchanges.""}",inst-1,1,,
Ne-ar-09,What do people from China eat in Eid ul Fitr?,"What do people from China eat in Eid ul Fitr? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What do people from China eat in Eid ul Fitr?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": [""traditional Chinese dishes""], ""reasoning"": ""Eid ul Fitr is a significant Islamic holiday, and as such, it is not widely celebrated in China, where the majority of the population is not Muslim. However, in areas with significant Muslim populations, such as Xinjiang and Yunnan provinces, Eid ul Fitr may be observed, and traditional Chinese dishes may be served as part of the celebrations.""}",inst-1,1,,"Eid ul Fitr is a significant Islamic holiday, and as such, it is not widely celebrated in China, where the majority of the population is not Muslim. However, in areas with significant Muslim populations, such as Xinjiang and Yunnan provinces, Eid ul Fitr may be observed, and traditional Chinese dishes may be served as part of the celebrations."
New-su-24,What sports do parents and children commonly play together in China?,"What sports do parents and children commonly play together in China? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What sports do parents and children commonly play together in China?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": [{""badminton""}], ""reasoning"": ""Badminton is a popular sport in China, and it's often played by parents and children together due to its social and recreational nature.""}",inst-1,1,,
Ji-ko-42,What are the required subjects in China's university entrance exam?,"What are the required subjects in China's university entrance exam? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What are the required subjects in China's university entrance exam?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": [""Chinese"", ""Mathematics"", ""Foreign Language""], ""reasoning"": ""These three subjects are the core subjects required for the university entrance exam in China, also known as the Gaokao, and are used to assess students' abilities in language, mathematics, and logical thinking.""}",inst-1,1,,"These three subjects are the core subjects required for the university entrance exam in China, also known as the Gaokao, and are used to assess students' abilities in language, mathematics, and logical thinking."
New-pe-06,What is the most popular stew in China?,"What is the most popular stew in China? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the most popular stew in China?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": [{""name"": ""Beef Noodle Stew""}], ""reasoning"": ""Beef Noodle Stew is a classic Chinese dish that has been popular for centuries, and its popularity has spread to many parts of the world. It is a hearty and flavorful stew made with beef, noodles, and a variety of vegetables, and is often served as a main course.""}",inst-1,1,,
New-pe-86,What is the name of the most famous tower in China?,"What is the name of the most famous tower in China? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the name of the most famous tower in China?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": [{""name"": ""The Great Wall Tower""}], ""reasoning"": ""The Great Wall Tower is the most famous tower in China due to its historical significance and architectural grandeur.""}",inst-1,1,,
Th-en-53,What is the most popular extracurricular social event at schools in China?,"What is the most popular extracurricular social event at schools in China? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the most popular extracurricular social event at schools in China?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": [""cultural festivals""], ""reasoning"": ""Cultural festivals are a popular extracurricular social event at schools in China because they allow students to showcase their cultural heritage, learn about other cultures, and bond over shared values and traditions.""}",inst-1,1,,"Cultural festivals are a popular extracurricular social event at schools in China because they allow students to showcase their cultural heritage, learn about other cultures, and bond over shared values and traditions."
Ca-sp-06,Which is the most important meal of the day to people from China?,"Which is the most important meal of the day to people from China? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'Which is the most important meal of the day to people from China?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": [{""breakfast""}], ""reasoning"": ""In Chinese culture, breakfast is considered the most important meal of the day as it provides energy and sustenance for the day ahead, especially for those who engage in physical labor or have busy schedules.""}",inst-1,1,,
New-en-41,Who is the most well known and successful entrepreneur in China?,"Who is the most well known and successful entrepreneur in China? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'Who is the most well known and successful entrepreneur in China?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": [""Jack Ma""], ""reasoning"": ""Jack Ma is the co-founder and former executive chairman of Alibaba Group, one of the largest and most successful e-commerce companies in the world. He is widely recognized as one of the most successful entrepreneurs in China, with a net worth of over $40 billion.""}",inst-1,1,,"Jack Ma is the co-founder and former executive chairman of Alibaba Group, one of the largest and most successful e-commerce companies in the world. He is widely recognized as one of the most successful entrepreneurs in China, with a net worth of over $40 billion."
New-su-33,What is the common dress code for school teachers in China?,"What is the common dress code for school teachers in China? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the common dress code for school teachers in China?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": [{""Business casual""}], ""reasoning"": ""In China, the dress code for school teachers is often considered business casual, with a mix of traditional and modern elements. Teachers typically wear formal attire such as blazers, dresses, and trousers, but with a more relaxed approach, often swapping ties for button-down shirts.""}",inst-1,1,,
Th-en-44,What is China's most popular food for family meals on weekends?,"What is China's most popular food for family meals on weekends? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is China's most popular food for family meals on weekends?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": [{""Dumplings""}], ""reasoning"": ""Dumplings are a traditional and popular food in China, often served at family gatherings and special occasions. They are also relatively easy to make in large quantities, making them a convenient choice for weekend family meals.""}",inst-1,1,,
Th-en-45,What is the most popular weekday evening family activity in China?,"What is the most popular weekday evening family activity in China? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the most popular weekday evening family activity in China?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": [{""most popular weekday evening family activity in China"": ""Watching TV together""}], ""reasoning"": ""Watching TV together is a common and relaxing activity for Chinese families, allowing them to bond and unwind after a long day.""}",inst-1,1,,
New-ch-44,"How long is the typical probation period for new employees before signing a formal contract in China? (e.g., 1 month).","How long is the typical probation period for new employees before signing a formal contract in China? (e.g., 1 month). Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'How long is the typical probation period for new employees before signing a formal contract in China? (e.g., 1 month).','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": [{""probation period"": ""3-6 months""}], ""reasoning"": ""The typical probation period for new employees before signing a formal contract in China is usually 3-6 months, allowing both the employer and employee to assess the fit and performance of the new hire.""}",inst-1,1,,
New-in-62,What university in China is popular because of its engineering major? (Provide the official name.),"What university in China is popular because of its engineering major? (Provide the official name.) Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What university in China is popular because of its engineering major? (Provide the official name.)','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": {""answer"": [""Tsinghua University""]}, ""reasoning"": ""Tsinghua University is one of the most prestigious universities in China, and its engineering programs are highly regarded and well-known for their rigorous academic standards and strong industry connections.""}",inst-1,1,,
Ji-ko-34,How do elementary school students in China go to school?,"How do elementary school students in China go to school? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'How do elementary school students in China go to school?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": [""Students in China typically walk, bike, or take public transportation to school.""], ""reasoning"": ""Elementary school students in China often live close to their schools, making walking or biking a convenient and common mode of transportation. Public transportation options such as buses and trains are also widely available and used by many students.""}",inst-1,1,,"Elementary school students in China often live close to their schools, making walking or biking a convenient and common mode of transportation. Public transportation options such as buses and trains are also widely available and used by many students."
Ta-pe-21,Where do children usually play soccer in China?,"Where do children usually play soccer in China? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'Where do children usually play soccer in China?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": {""answer"": [""School playgrounds"", ""Public parks"", ""Recreational centers"", ""Local soccer clubs""]), ""reasoning"": ""Children in China often play soccer in spaces that are easily accessible and convenient for them, such as school playgrounds, public parks, and recreational centers. Local soccer clubs may also offer training sessions and games for children.""}",inst-1,1,,
Tmp-ar-01,Where do university students in China usually go to study for their final exams?,"Where do university students in China usually go to study for their final exams? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'Where do university students in China usually go to study for their final exams?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": [{""library""}], ""reasoning"": ""University students in China typically study for their final exams at the university library, as it is a quiet and focused environment that provides access to relevant study materials and resources.""}",inst-1,1,,
Ne-ar-38,Which food do people usually offer as charity in China?,"Which food do people usually offer as charity in China? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'Which food do people usually offer as charity in China?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": [{""rice""}], ""reasoning"": ""In Chinese culture, rice is a staple food and is often considered a symbol of abundance and generosity. Offering rice as charity is a way to show kindness and respect to others, and it is a common practice in many Chinese communities.""}",inst-1,1,,
Jod-ch-01,What eating utensils do people commonly used in China?,"What eating utensils do people commonly used in China? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What eating utensils do people commonly used in China?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": [{""chopssticks"",""spoon"",""fork""}],""reasoning"": ""In China, traditional eating utensils are chopsticks, which are used for most meals, with spoons and forks being used less frequently but still commonly found in modern dining settings.""}",inst-1,1,,
New-gr-08,What type of alcoholic drink is most commonly consumed at festivals in China?,"What type of alcoholic drink is most commonly consumed at festivals in China? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What type of alcoholic drink is most commonly consumed at festivals in China?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": [{""type"": ""Baijiu""}], ""reasoning"": ""Baijiu is a traditional Chinese spirit that is often consumed during festivals and celebrations due to its strong flavor and cultural significance.""}",inst-1,1,,
Th-en-11,Who is the most popular sportperson in China?,"Who is the most popular sportperson in China? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'Who is the most popular sportperson in China?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": [""Li Na""], ""reasoning"": ""Li Na is a Chinese professional tennis player who has won numerous titles, including the French Open and the Australian Open. She is widely regarded as one of the most successful and popular Chinese athletes of all time, and her achievements have helped to popularize tennis in China.""}",inst-1,1,,"Li Na is a Chinese professional tennis player who has won numerous titles, including the French Open and the Australian Open. She is widely regarded as one of the most successful and popular Chinese athletes of all time, and her achievements have helped to popularize tennis in China."
New-gr-15,What is the most popular traditional dessert in China?,"What is the most popular traditional dessert in China? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the most popular traditional dessert in China?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": [{""name"":""Egg Tarts""}], ""reasoning"": ""Egg Tarts are a classic Chinese dessert that has gained worldwide popularity, especially in Macau. They are a staple at most Chinese bakeries and are often served at special occasions.""}",inst-1,1,,
Ni-en-40,What is the most popular Christmas song in China?,"What is the most popular Christmas song in China? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the most popular Christmas song in China?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": [""Silent Night""], ""reasoning"": ""Silent Night is a classic Christmas carol that has been widely popular and translated into many languages, including Mandarin Chinese. It is often performed by Chinese artists and is a staple of Christmas celebrations in China.""}",inst-1,1,,"Silent Night is a classic Christmas carol that has been widely popular and translated into many languages, including Mandarin Chinese. It is often performed by Chinese artists and is a staple of Christmas celebrations in China."
Na-ko-20,What sports event do people from China passionately support the most in international competitions?,"What sports event do people from China passionately support the most in international competitions? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What sports event do people from China passionately support the most in international competitions?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": [""Table Tennis""], ""reasoning"": ""Table tennis is a highly popular sport in China, and the country has a rich history of producing world-class players and teams. The sport is considered a symbol of Chinese excellence and pride, and the Chinese people have a strong emotional attachment to it.""}",inst-1,1,,"Table tennis is a highly popular sport in China, and the country has a rich history of producing world-class players and teams. The sport is considered a symbol of Chinese excellence and pride, and the Chinese people have a strong emotional attachment to it."
Al-en-04,What is the most popular fruit in China?,"What is the most popular fruit in China? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the most popular fruit in China?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": [{""name"": ""Banana""}], ""reasoning"": ""Due to its widespread cultivation and availability in China""}",inst-1,1,,
New-gr-06,What is the most popular food in China among young people?,"What is the most popular food in China among young people? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the most popular food in China among young people?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": [{""name"": ""Baozi""}],""reasoning"": ""Baozi is a popular choice among young people in China due to its convenience, affordability, and variety of fillings.""}",inst-1,1,,
New-su-34,What is the most popular extracurricular activity related to music in schools in China?,"What is the most popular extracurricular activity related to music in schools in China? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the most popular extracurricular activity related to music in schools in China?','answer':[]}

Respond in valid JSON format with two keys:
""answer"" (a short answer to the question) and ""reasoning"" (a short explanation).
Example format: {""answer"": ""{answer here}"", ""reasoning"": ""{reasoning here}""}
DO NOT include any other text or comments in your response.","{""answer"": [{""name"": ""Chinese Orchestral Music""}], ""reasoning"": ""Chinese Orchestral Music is a popular extracurricular activity in schools in China due to its cultural significance and the country's rich musical heritage. Many students in China are exposed to traditional Chinese instruments and music from a young age, and participating in orchestral music activities allows them to develop their musical skills and appreciation for Chinese culture.""}",inst-1,1,,
