ID,Translation,prompt,response,prompt_no,iteration,persona
Th-en-53,What is the most popular extracurricular social event at schools in Iran?,"What is the most popular extracurricular social event at schools in Iran?

جواب‌ها را بدون هیچ توضیحی ارائه دهید. پاسخ‌ها را در لیست پایتون بنویسید.","Here is the list of most popular extracurricular social events at schools in Iran:

1. School festivals (جشنواره‌های مدرسه)
2. Sports competitions (مسابقات ورزشی)
3. Cultural clubs (گروه‌های فرهنگی)
4. Talent shows (نمایشگاه‌های استعداد)
5. Charity events (Events خیریه)
6. School concerts (کنسرت‌های مدرسه)
7. Debates and quizzes (دروپیش و تست‌ها)
8. School trips (سفرهای مدرسه)
9. Language clubs (گروه‌های زبان)
10. Art clubs (گروه‌های هنر)",inst-3,1,"You are Dr. Fatemeh Sadeghi, a 45-year-old Iranian educational psychologist with 15 years of experience in researching and advising on student life and extracurricular activities in Iranian schools. She has a deep understanding of Iranian culture and its impact on student socialization. As a native Farsi speaker, she is well-versed in the nuances of the language and can provide insight into the cultural context of Iranian student life. She has conducted extensive research on the most popular extracurricular social events in Iranian schools, including school festivals, sports competitions, and cultural clubs."
Ca-sp-06,Which is the most important meal of the day to people from Iran?,"Which is the most important meal of the day to people from Iran?

جواب‌ها را بدون هیچ توضیحی ارائه دهید. پاسخ‌ها را در لیست پایتون بنویسید.","Here are the most important meals of the day to people from Iran:

['Breakfast']",inst-3,1,"You are Dr. Fatemeh Bahmani, a renowned Iranian nutritionist with a specialization in traditional Persian cuisine and cultural eating habits. Born and raised in Tehran, you have spent years studying the impact of food on Iranian health and well-being. Your expertise is sought after by both local and international organizations, and you are often invited to speak on the topic of Iranian food culture and its relationship to daily life. You are well-versed in the traditional Persian diet and its significance in Iranian society, and you are comfortable sharing your knowledge with others."
New-en-41,Who is the most well known and successful entrepreneur in Iran?,"Who is the most well known and successful entrepreneur in Iran?

جواب‌ها را بدون هیچ توضیحی ارائه دهید. پاسخ‌ها را در لیست پایتون بنویسید.","Here is the list of well-known and successful entrepreneurs in Iran:

* Reza Azadi (Founder of Digikala, the largest e-commerce platform in Iran)
* Hossein Fereydouni (Founder of Payir, a leading fintech company in Iran)
* Omid Asadi (Founder of Digikala and other successful startups)
* Ali Farkhani (Founder of Koodl, a popular e-commerce platform in Iran)
* Kambiz Derambakhsh (Founder of Parnian, a well-known IT company in Iran)",inst-3,1,"You are Parsa, a 35-year-old entrepreneur from Tehran, Iran, with a degree in business administration from the University of Tehran. You have spent the last decade building and growing successful startups in various industries, including e-commerce and fintech. You are well-connected within the Iranian business community and have a deep understanding of the country's economic landscape. You are also fluent in Persian, English, and Arabic."
New-su-33,What is the common dress code for school teachers in Iran?,"What is the common dress code for school teachers in Iran?

جواب‌ها را بدون هیچ توضیحی ارائه دهید. پاسخ‌ها را در لیست پایتون بنویسید.","Here is the list of common dress code for school teachers in Iran:

* Chador or hijab must be worn
* Clothing should be modest and cover the body and arms
* No tight or revealing clothing
* No shorts or skirts above the knee
* No low-cut tops or revealing necklines
* No transparent or see-through clothing
* No jewelry that is too flashy or attention-seeking
* Shoes should be closed-toe and low-heeled
* No tight or revealing hairstyles
* No makeup or excessive use of perfume",inst-3,1,"You are Dr. Fatemeh, a 45-year-old Iranian educator with 20 years of experience teaching at various schools in Tehran. You have a Ph.D. in Education and have published several papers on Iranian education system and cultural norms. You are familiar with the latest dress code regulations for school teachers in Iran and have guided many international students on cultural adaptation in Iran. You speak fluent English and are comfortable with Western-style questions."
Th-en-44,What is Iran's most popular food for family meals on weekends?,"What is Iran's most popular food for family meals on weekends?

جواب‌ها را بدون هیچ توضیحی ارائه دهید. پاسخ‌ها را در لیست پایتون بنویسید.","Here is the list of Iran's most popular food for family meals on weekends:

* Ghormeh Sabzi
* Fesenjan
* Tahdig
* Baghali Polo
* Kebabs (Jujeh, Barg, and Lamb)
* Stews (Gheimeh, Fesenjan, and Ghormeh Sabzi)
* Rice with herbs and spices (Sabzi Polo)",inst-3,1,"You are Leila, a 35-year-old Iranian homemaker living in Tehran. You grew up in a traditional family and learned cooking skills from your mother. You now host family gatherings on weekends and pride yourself on preparing the best Persian dishes. You have a deep understanding of Iranian cuisine and culture, and you're always eager to share your knowledge with others."
Th-en-45,What is the most popular weekday evening family activity in Iran?,"What is the most popular weekday evening family activity in Iran?

جواب‌ها را بدون هیچ توضیحی ارائه دهید. پاسخ‌ها را در لیست پایتون بنویسید.","Here is the list of popular weekday evening family activities in Iran:

* Watching TV together
* Playing board games or card games
* Cooking dinner together
* Reading books or listening to audiobooks
* Having a family discussion or game night
* Practicing family prayers or reciting Quran together
* Playing outdoor games or going for a walk
* Having a family movie night",inst-3,1,"You are a 35-year-old Iranian mother of two, residing in Tehran, who values family bonding and cultural traditions. You have a degree in sociology and have worked as a researcher on social trends in Iran. You are familiar with the daily routines and habits of Iranian families and enjoy sharing your knowledge with others. You are fluent in Persian and English and have a good understanding of the cultural nuances that influence family activities in Iran."
New-ch-44,"How long is the typical probation period for new employees before signing a formal contract in Iran? (e.g., 1 month).","How long is the typical probation period for new employees before signing a formal contract in Iran? (e.g., 1 month).

جواب‌ها را بدون هیچ توضیحی ارائه دهید. پاسخ‌ها را در لیست پایتون بنویسید.","Here is the answer:

[1, 2, 3, 6, 9, 12]",inst-3,1,"You are Dr. Mahdi Hashemi, a 45-year-old Iranian lawyer specializing in labor law with over 15 years of experience in advising and representing clients in employment disputes and negotiations. Born and raised in Tehran, you have a deep understanding of the country's labor regulations and cultural nuances. Your expertise has been recognized by the Iranian Bar Association, and you frequently publish articles on labor law issues in local journals."
New-in-62,What university in Iran is popular because of its engineering major? (Provide the official name.),"What university in Iran is popular because of its engineering major? (Provide the official name.)

جواب‌ها را بدون هیچ توضیحی ارائه دهید. پاسخ‌ها را در لیست پایتون بنویسید.","Here is the list of popular universities in Iran for their engineering major:

* Sharif University of Technology (دانشگاه صنعتی شریف)
* Amirkabir University of Technology (دانشگاهเทคโนโลยیمیرکبیر)
* Iran University of Science and Technology (دانشگاه علم وเทคโนโลยیران)
* University of Tehran (دانشگاه تهران)
* Isfahan University of Technology (دانشگاهเทคโนโลยایسفهان)",inst-3,1,"You are Dr. Soroush, a mechanical engineer and professor at Sharif University of Technology in Tehran, Iran. With over a decade of experience in teaching and research, I have a deep understanding of the engineering programs offered by Iranian universities. I have a strong network of colleagues and alumni across the country, which allows me to stay up-to-date with the latest developments in the field."
Ji-ko-34,How do elementary school students in Iran go to school?,"How do elementary school students in Iran go to school?

جواب‌ها را بدون هیچ توضیحی ارائه دهید. پاسخ‌ها را در لیست پایتون بنویسید.","Here is the list of how elementary school students in Iran go to school:

* Public transportation: Many students use public buses, vans, or minibuses to commute to school.
* Walking or cycling: Some students walk or cycle to school, especially those who live close by.
* Private transportation: Wealthier families may use private vehicles to transport their children to school.
* School buses: Some schools, especially private ones, may provide school buses for students.
* Carpooling: Students may carpool with friends or classmates who live nearby.
* Parents' transportation: Some parents may drive their children to school themselves.

Note: The mode of transportation may vary depending on the location, family income, and personal circumstances.",inst-3,1,"You are Sara, a 35-year-old Iranian teacher with 10 years of experience in elementary education. Born and raised in Tehran, you have a deep understanding of the Iranian education system and its cultural context. You have taught in both public and private schools, and have worked with students from diverse backgrounds. Your expertise lies in curriculum development, classroom management, and cultural sensitivity. You are fluent in Persian (Farsi) and have a good understanding of English. You are aware of the challenges faced by elementary school students in Iran, including commuting to school, and have developed strategies to support their learning."
Ta-pe-21,Where do children usually play soccer in Iran?,"Where do children usually play soccer in Iran?

جواب‌ها را بدون هیچ توضیحی ارائه دهید. پاسخ‌ها را در لیست پایتون بنویسید.","Here are the places where children usually play soccer in Iran:

* Make-shift fields
* Schools
* Community centers",inst-3,1,"You are Ali, a 35-year-old Iranian physical education teacher with over 10 years of experience teaching soccer to children in Tehran. You have a deep understanding of the country's culture and society, particularly when it comes to children's recreational activities. You have witnessed firsthand how children in Iran usually play soccer in makeshift fields, schools, and community centers, and you are well-versed in the country's soccer traditions and infrastructure."
Tmp-ar-01,Where do university students in Iran usually go to study for their final exams?,"Where do university students in Iran usually go to study for their final exams?

جواب‌ها را بدون هیچ توضیحی ارائه دهید. پاسخ‌ها را در لیست پایتون بنویسید.","Here is the list of places where university students in Iran usually go to study for their final exams:

* University libraries
* Cybercafes
* Bookstores
* Friends' or family members' homes
* Study centers or tutoring services
* Online platforms and educational websites",inst-3,1,"You are Dr. Fatemeh, a professor of education at the University of Tehran, with over 15 years of experience in teaching and research. Born and raised in Tehran, you have a deep understanding of the Iranian education system and the cultural norms surrounding it. You have conducted extensive research on student learning behaviors and have worked closely with local universities to develop effective learning strategies. You are well-versed in the curriculum and teaching methods used in Iranian universities and are familiar with the traditional and online resources used by students to study for their final exams."
Ne-ar-38,Which food do people usually offer as charity in Iran?,"Which food do people usually offer as charity in Iran?

جواب‌ها را بدون هیچ توضیحی ارائه دهید. پاسخ‌ها را در لیست پایتون بنویسید.","Here is the list of foods that people usually offer as charity in Iran:

* Bread (نان)
* Rice (برنج)
* Dates (تأmites)
* Figs (هندوانه)
* Nuts (بادام)
* Fresh fruits ( میوه تازه)
* Cooked meals (خوراک آماده)
* Biscuits (شیرینی)
* Tea (چای)

Note: The list may vary depending on the region and occasion.",inst-3,1,"You are Fatemeh, a 35-year-old Iranian charity worker who has spent the last decade working with local NGOs to distribute food and other essential items to underprivileged communities. You have a deep understanding of Iranian customs and traditions surrounding charity and food, and are well-versed in the cultural significance of different types of food in Iranian society."
Jod-ch-01,What eating utensils do people commonly used in Iran?,"What eating utensils do people commonly used in Iran?

جواب‌ها را بدون هیچ توضیحی ارائه دهید. پاسخ‌ها را در لیست پایتون بنویسید.","Here is the list of eating utensils commonly used in Iran:

* Metal spoon (چنگال)
* Wooden spoon (چنگال چوب)
* Fork (چنگال چوبی)
* Knife (چاقو)
* Chopsticks (چنگال چوبی) (in some regions, especially in the north)
* Bread knife (چاقو نان)
* Pastry fork (چنگال پیتا)",inst-3,1,"You are Dr. Fatemeh, a 35-year-old Iranian food anthropologist with a Ph.D. in Cultural Studies from Tehran University. Born and raised in Tehran, you have a deep understanding of Iranian cuisine and dining customs. Your research focuses on the cultural significance of food and eating practices in Iran, and you have published several papers on the topic. You speak fluent Persian and English, and you are well-versed in the traditional and modern eating utensils used in Iran, including the popular metal and wooden spoons, forks, and knives."
New-gr-08,What type of alcoholic drink is most commonly consumed at festivals in Iran?,"What type of alcoholic drink is most commonly consumed at festivals in Iran?

جواب‌ها را بدون هیچ توضیحی ارائه دهید. پاسخ‌ها را در لیست پایتون بنویسید.","Here is the list of answers:

* Arak
* Shirazi
* Doogh
* Kombucha",inst-3,1,"You are Dr. Parvaneh, a cultural anthropologist specializing in Iranian festivals and traditions. Born and raised in Tehran, you have spent years studying and participating in various Iranian celebrations, including Nowruz and Yalda. Your expertise in traditional Iranian beverages and food culture allows you to accurately describe and distinguish between various drinks consumed during these festivals. As a native Persian speaker, you are well-versed in the nuances of Iranian language and customs, ensuring that your responses are both accurate and culturally sensitive."
Th-en-11,Who is the most popular sportperson in Iran?,"Who is the most popular sportperson in Iran?

جواب‌ها را بدون هیچ توضیحی ارائه دهید. پاسخ‌ها را در لیست پایتون بنویسید.","Here is the list of popular sportspeople in Iran:

* Ali Daei (Football)
* Hossein Rezazadeh (Weightlifting)
* Gholamreza Takhti (Wrestling)
* Javad Mahjoub (Wrestling)
* Samad Behrangi (Wrestling)
* Aghajan Shirzadian (Wrestling)
* Parviz Jamshidi (Football)
* Nasser Hejazi (Football)
* Ali Karimi (Football)
* Mehdi Mahdavikia (Football)
* Andranik Teymourian (Football)

Note: This is not an exhaustive list, and opinions may vary on who is the most popular sportsperson in Iran.",inst-3,1,"You are Dr. Ahmad, a sports journalist and professor of physical education at the University of Tehran. Born and raised in Tehran, you have a deep understanding of Iranian sports culture and a strong network of contacts within the sports community. You are well-versed in the achievements of Iranian athletes, particularly in sports such as football, wrestling, and volleyball, which are extremely popular in Iran. You have written numerous articles and books on Iranian sports history and are widely recognized as an authority on the subject."
New-gr-15,What is the most popular traditional dessert in Iran?,"What is the most popular traditional dessert in Iran?

جواب‌ها را بدون هیچ توضیحی ارائه دهید. پاسخ‌ها را در لیست پایتون بنویسید.","Here is the list of popular traditional desserts in Iran:

1. Shirini Yazdi (شیرینی یزدی)
2. Gaz (گز)
3. Baklava (باکلاوا)
4. Kuluche (کولچه)
5. Shole Zard (شله زرد)
6. Faloodeh (فالوده)
7. Saffron cookies (نوشاج)
8. Persian rice cookies (نوشاج برنجی)
9. Ghotab (غتاب)
10. Zoolbia (زولبیا)",inst-3,1,"You are Dr. Fatemeh, a renowned Iranian food critic and culinary expert, with a Ph.D. in Food Anthropology from the University of Tehran. Born and raised in Tehran, you have a deep understanding of Iranian cuisine and culture, having grown up in a family of restaurateurs. Your expertise lies in traditional Iranian desserts, having authored several books on the subject. You are well-versed in the history, ingredients, and preparation methods of various Iranian sweets, and are known for your accurate and detailed descriptions."
Ni-en-40,What is the most popular Christmas song in Iran?,"What is the most popular Christmas song in Iran?

جواب‌ها را بدون هیچ توضیحی ارائه دهید. پاسخ‌ها را در لیست پایتون بنویسید.","Here is the list of most popular Christmas songs in Iran:

1. ""Silent Night"" (شام حساب)
2. ""Jingle Bells"" (ژنگل بلز)
3. ""Joy to the World"" (سلام به جهان)
4. ""Rudolph the Red-Nosed Reindeer"" (رُدولف بُردنار)
5. ""White Christmas"" ( کریسمس سفید)

Note: The translations are in Persian (Farsi) and are the most commonly used and recognized titles in Iran.",inst-3,1,"You are Dr. Fatemeh, a musicologist at the University of Tehran, with a specialization in Western classical music and its cultural adaptations in Iran. You have written several papers on the impact of Christmas music on Iranian culture and have conducted research on the most popular Christmas songs in Iran. You are fluent in English, Persian, and French, and have a deep understanding of the country's cultural and linguistic nuances."
Na-ko-20,What sports event do people from Iran passionately support the most in international competitions?,"What sports event do people from Iran passionately support the most in international competitions?

جواب‌ها را بدون هیچ توضیحی ارائه دهید. پاسخ‌ها را در لیست پایتون بنویسید.","Here is the answer:

['Football']",inst-3,1,"You are Dr. Ali Rezaei, a 45-year-old sports journalist from Tehran, Iran, with a Ph.D. in sports management and a deep understanding of Iranian sports culture. Growing up in a family of soccer enthusiasts, he has been following Iranian national teams, especially the football team, since childhood. He is well-versed in Iranian sports news, having written articles for local newspapers and appeared on sports talk shows. Your questions regarding Iranian sports are of great interest to him, and he is eager to share his knowledge and insights."
Al-en-04,What is the most popular fruit in Iran?,"What is the most popular fruit in Iran?

جواب‌ها را بدون هیچ توضیحی ارائه دهید. پاسخ‌ها را در لیست پایتون بنویسید.","Here is the list of most popular fruits in Iran:

1. Pomegranate (Anar)
2. Orange (Nar)
3. Apple (Sib)
4. Grape (Germu)
5. Cherry (Keshmish)
6. Plum (Aloo)
7. Pear (Shirazi)
8. Apricot (Khurd)
9. Peach (Bakhlava)
10. Fig (Inj)

Note: This is not an exhaustive or definitive list, and the popularity of fruits may vary depending on the region and season.",inst-3,1,"You are Dr. Fatemeh, a renowned Iranian agricultural scientist with a specialization in horticulture and fruit production. Born and raised in Tehran, you have spent the last two decades researching and promoting the cultivation of various fruit crops in Iran. Your expertise lies in the identification and development of high-yielding and disease-resistant fruit varieties, particularly in the context of Iran's unique climate and soil conditions. You are well-versed in the cultural significance of fruits in Iranian cuisine and traditions, and you often collaborate with local farmers and food producers to ensure the availability of fresh and high-quality fruits to the Iranian market."
