ID,Translation,prompt,response,prompt_no,iteration,persona,reasoning
New-su-33,What is the common dress code for school teachers in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the common dress code for school teachers in Ethiopia?
Answer:","1. Traditional Ethiopian attire
2. Western-style business attire
3. Hijab",inst-6,1,,
Th-en-44,What is Ethiopia's most popular food for family meals on weekends?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is Ethiopia's most popular food for family meals on weekends?
Answer:",Injera,inst-6,1,,
Th-en-45,What is the most popular weekday evening family activity in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular weekday evening family activity in Ethiopia?
Answer:",Dinner,inst-6,1,,
New-ch-44,"How long is the typical probation period for new employees before signing a formal contract in Ethiopia? (e.g., 1 month).","Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: How long is the typical probation period for new employees before signing a formal contract in Ethiopia? (e.g., 1 month).
Answer:",3 months,inst-6,1,,
New-in-62,What university in Ethiopia is popular because of its engineering major? (Provide the official name.),"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What university in Ethiopia is popular because of its engineering major? (Provide the official name.)
Answer:",Addis Ababa University,inst-6,1,,
Ji-ko-34,How do elementary school students in Ethiopia go to school?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: How do elementary school students in Ethiopia go to school?
Answer:",They walk.,inst-6,1,,
Ta-pe-21,Where do children usually play soccer in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Where do children usually play soccer in Ethiopia?
Answer:",Dirt fields or makeshift pitches.,inst-6,1,,
Tmp-ar-01,Where do university students in Ethiopia usually go to study for their final exams?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Where do university students in Ethiopia usually go to study for their final exams?
Answer:",Ministry of Education's Ethiopian Education and Training Institute (ETI),inst-6,1,,
Ne-ar-38,Which food do people usually offer as charity in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which food do people usually offer as charity in Ethiopia?
Answer:",Injera,inst-6,1,,
Jod-ch-01,What eating utensils do people commonly used in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What eating utensils do people commonly used in Ethiopia?
Answer:","Finger, Injera, and Wats",inst-6,1,,
New-gr-08,What type of alcoholic drink is most commonly consumed at festivals in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What type of alcoholic drink is most commonly consumed at festivals in Ethiopia?
Answer:",T'ej,inst-6,1,,
Th-en-11,Who is the most popular sportperson in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Who is the most popular sportperson in Ethiopia?
Answer:",Haile Gebrselassie,inst-6,1,,
New-gr-15,What is the most popular traditional dessert in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular traditional dessert in Ethiopia?
Answer:",Doro wot.,inst-6,1,,
Ni-en-40,What is the most popular Christmas song in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular Christmas song in Ethiopia?
Answer:","""Yemaleda Mela Mela""",inst-6,1,,
Na-ko-20,What sports event do people from Ethiopia passionately support the most in international competitions?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What sports event do people from Ethiopia passionately support the most in international competitions?
Answer:",Track and Field,inst-6,1,,
Al-en-04,What is the most popular fruit in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular fruit in Ethiopia?
Answer:",Mango,inst-6,1,,
New-gr-06,What is the most popular food in Ethiopia among young people?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular food in Ethiopia among young people?
Answer:",Injera,inst-6,1,,
New-su-34,What is the most popular extracurricular activity related to music in schools in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular extracurricular activity related to music in schools in Ethiopia?
Answer:",1. Choir,inst-6,1,,
Ji-ko-26,What are the key milestones associated with children's independence from their parents in Ethiopia's society?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What are the key milestones associated with children's independence from their parents in Ethiopia's society?
Answer:","1. Weaning from breast milk at around 3 years old
2. Starting to help with household chores at around 5-6 years old
3. Leaving the parental home to get married or start their own family at around 18-22 years old",inst-6,1,,
Ne-ar-36,What is a typical festive meal in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is a typical festive meal in Ethiopia?
Answer:",Injera with various wots (stews),inst-6,1,,
Ji-ko-14,What is the representative export item of Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the representative export item of Ethiopia?
Answer:",1. Coffee,inst-6,1,,
New-pe-76,What is a popular activity to do in parks in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is a popular activity to do in parks in Ethiopia?
Answer:",Walking,inst-6,1,,
Jo-sp-19,What region in Ethiopia has been traditionally associated with agriculture?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What region in Ethiopia has been traditionally associated with agriculture?
Answer:",The highlands.,inst-6,1,,
Th-en-37,"At what age do children typically become independent from their parents in Ethiopia? (Provide Arabic numerals (e.g., 12) only.)","Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: At what age do children typically become independent from their parents in Ethiopia? (Provide Arabic numerals (e.g., 12) only.)
Answer:",20,inst-6,1,,
Na-ko-39,What is typically given as a congratulatory gesture when attending a friend's wedding in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is typically given as a congratulatory gesture when attending a friend's wedding in Ethiopia?
Answer:",Money.,inst-6,1,,
Ca-sp-11,Which day of the week do people usually organize a family meal in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which day of the week do people usually organize a family meal in Ethiopia?
Answer:",Sunday,inst-6,1,,
Ji-ko-35,What is the most common form of private education in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most common form of private education in Ethiopia?
Answer:",Private schools,inst-6,1,,
Al-en-01,What is a common snack for preschool kids in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is a common snack for preschool kids in Ethiopia?
Answer:",Injera with honey,inst-6,1,,
Al-en-32,What is the main dish for Thanksgiving in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the main dish for Thanksgiving in Ethiopia?
Answer:",Injera,inst-6,1,,
New-su-58,What animals are commonly used for agriculture in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What animals are commonly used for agriculture in Ethiopia?
Answer:","* Cattle
* Sheep
* Goats",inst-6,1,,
An-ar-03,Which month is the final exam term usually scheduled at high schools in Ethiopia? (Provide Arabic numerals (1~12) only.),"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which month is the final exam term usually scheduled at high schools in Ethiopia? (Provide Arabic numerals (1~12) only.)
Answer:",8,inst-6,1,,
Ji-ko-28,When is the first day that people celebrate after a child is born in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: When is the first day that people celebrate after a child is born in Ethiopia?
Answer:",55th day,inst-6,1,,
Na-ko-33,What symbolic food do people from Ethiopia eat on (Lunar) New Year?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What symbolic food do people from Ethiopia eat on (Lunar) New Year?
Answer:",Doro wot.,inst-6,1,,
Ki-pe-34,What is the usual drink in the breakfast in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the usual drink in the breakfast in Ethiopia?
Answer:",Coffee,inst-6,1,,
New-su-42,What religion is mainly taught in schools in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What religion is mainly taught in schools in Ethiopia?
Answer:",Orthodox Christianity,inst-6,1,,
Ne-ar-06,What do people from Ethiopia eat in Ramadan?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What do people from Ethiopia eat in Ramadan?
Answer:","1. Injera
2. Wats
3. Ful medames",inst-6,1,,
Gu-ch-38,"What is the duration of undergraduate education in Ethiopia? (Provide Arabic numerals (e.g., 12) only.)","Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the duration of undergraduate education in Ethiopia? (Provide Arabic numerals (e.g., 12) only.)
Answer:",8,inst-6,1,,
Kik-in-16,What drink is commonly consumed in Ethiopia when the weather is cold?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What drink is commonly consumed in Ethiopia when the weather is cold?
Answer:",Coffee,inst-6,1,,
Al-en-39,What do people eat on their birthday in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What do people eat on their birthday in Ethiopia?
Answer:",Injera,inst-6,1,,
Ne-ar-26,What is the most famous public corporation in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most famous public corporation in Ethiopia?
Answer:",Ethiopian Airlines,inst-6,1,,
Ji-ko-36,Which subject’s academy/private educational institute do middle or high students most frequently attend in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which subject’s academy/private educational institute do middle or high students most frequently attend in Ethiopia?
Answer:",Ethiopian National Mathematical Sciences College (ENMASC),inst-6,1,,
Th-en-51,Which subject is considered the most important for students in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which subject is considered the most important for students in Ethiopia?
Answer:",Amharic,inst-6,1,,
New-ch-07,What food items do people typically pair with hard liquor in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What food items do people typically pair with hard liquor in Ethiopia?
Answer:","Injera, Tibs, and Kitfo",inst-6,1,,
New-en-68,What repercussions are there for bad behavior in schools in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What repercussions are there for bad behavior in schools in Ethiopia?
Answer:","Punishment, detention, and suspension.",inst-6,1,,
Th-en-35,"Which one of the daily meals is commonly shared with family members in Ethiopia? (e.g., breakfast, lunch, dinner)","Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which one of the daily meals is commonly shared with family members in Ethiopia? (e.g., breakfast, lunch, dinner)
Answer:",Injera,inst-6,1,,
Ji-ko-37,What type of clothing do middle and high school students wear to school in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What type of clothing do middle and high school students wear to school in Ethiopia?
Answer:",School uniform,inst-6,1,,
Ca-sp-41,Where do the dependent elderly usually live in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Where do the dependent elderly usually live in Ethiopia?
Answer:",With family members.,inst-6,1,,
Sa-en-31,What is Ethiopia's most popular family pet?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is Ethiopia's most popular family pet?
Answer:",Goat,inst-6,1,,
Gu-ch-08,What is the most popular sports among children in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular sports among children in Ethiopia?
Answer:",Football,inst-6,1,,
New-as-20,What is the most popular indoor sport in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular indoor sport in Ethiopia?
Answer:",Basketball,inst-6,1,,
New-spme-05,What are the most popular sweets in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What are the most popular sweets in Ethiopia?
Answer:","1. Dabo
2. Gursha
3. Kolo",inst-6,1,,
New-in-01,Which coffee shop brand is the most popular in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which coffee shop brand is the most popular in Ethiopia?
Answer:",Espresso Roast,inst-6,1,,
New-gr-58,Which job is considered underpaid in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which job is considered underpaid in Ethiopia?
Answer:",Teaching,inst-6,1,,
New-ch-32,What office software do people typically use in the workplace in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What office software do people typically use in the workplace in Ethiopia?
Answer:",Microsoft Office,inst-6,1,,
New-ch-73,What type of clubs are most popular among university students in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What type of clubs are most popular among university students in Ethiopia?
Answer:","1. Football (Soccer)
2. Basketball
3. Volleyball",inst-6,1,,
New-en-47,What can typically be found in the back garden of houses in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What can typically be found in the back garden of houses in Ethiopia?
Answer:",Trees,inst-6,1,,
New-en-05,Which food is a cost-effective and quick meal option in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which food is a cost-effective and quick meal option in Ethiopia?
Answer:",Injera,inst-6,1,,
New-ch-16,What is the most famous sports-related movie in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most famous sports-related movie in Ethiopia?
Answer:",1. Difret,inst-6,1,,
Ji-ko-25,What are the family-related holidays in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What are the family-related holidays in Ethiopia?
Answer:","1. Enkutatesh (Ethiopian Christmas)
2. Ganna (Ethiopian Easter)
3. Meskel (Ethiopian Epiphany)",inst-6,1,,
Sa-en-7,What are popular snacks in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What are popular snacks in Ethiopia?
Answer:","Injera, Tesem, and Chai.",inst-6,1,,
Ta-pe-29,Which professional sport is the highest paying in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which professional sport is the highest paying in Ethiopia?
Answer:",Football,inst-6,1,,
Kik-in-36,Who is the most popular soccer coach in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Who is the most popular soccer coach in Ethiopia?
Answer:",1. Sewnet Bishaw,inst-6,1,,
Ji-ko-40,What do high school students typically do during break time in schools in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What do high school students typically do during break time in schools in Ethiopia?
Answer:","1. Play soccer or other outdoor games.
2. Socialize and chat with friends.
3. Listen to music or play musical instruments.",inst-6,1,,
Th-en-15,What is the most popular winter sport in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular winter sport in Ethiopia?
Answer:",Football (Soccer),inst-6,1,,
Na-ko-19,Who is the most popular volleyball player in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Who is the most popular volleyball player in Ethiopia?
Answer:",Teferi Mengistu,inst-6,1,,
New-en-56,What is the most popular foreign language spoken by families in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular foreign language spoken by families in Ethiopia?
Answer:",Amharic,inst-6,1,,
Jo-sp-13,What is the most popular water sport in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular water sport in Ethiopia?
Answer:",1. Whitewater rafting,inst-6,1,,
Na-ko-29,Who is the most famous swimmer in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Who is the most famous swimmer in Ethiopia?
Answer:",Yirga Simbassa,inst-6,1,,
New-su-57,What is the most common livestock raised in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most common livestock raised in Ethiopia?
Answer:",Cattle,inst-6,1,,
New-en-19,What is the most well known sporting stadium in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most well known sporting stadium in Ethiopia?
Answer:",Addis Ababa Stadium,inst-6,1,,
New-ch-38,Which cities or regions are known for their import and export activities in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which cities or regions are known for their import and export activities in Ethiopia?
Answer:","Addis Ababa, Djibouti Port, and Massawa",inst-6,1,,
New-pe-65,"How many subjects are taught in middle schools in Ethiopia? (Provide Arabic numerals (e.g., 12) only.)","Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: How many subjects are taught in middle schools in Ethiopia? (Provide Arabic numerals (e.g., 12) only.)
Answer:",8,inst-6,1,,
Th-en-03,What is the most popular professional sports league in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular professional sports league in Ethiopia?
Answer:",Unknown,inst-6,1,,
New-ko-03,What is the most popular children's song in Ethiopia that families sing together?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular children's song in Ethiopia that families sing together?
Answer:","1. ""Tikel Gomen""",inst-6,1,,
New-en-69,Which writers are commonly studied in literature class in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which writers are commonly studied in literature class in Ethiopia?
Answer:","Alemayehu Gebre Selassie, Tesfaye Gebre Selassie, and Worku Goshu",inst-6,1,,
Ni-en-12,What is the top university in Ethiopia? (Provide the official name.),"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the top university in Ethiopia? (Provide the official name.)
Answer:",Addis Ababa University,inst-6,1,,
New-ha-08,What food is typically disliked by children but enjoyed by the elderly in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What food is typically disliked by children but enjoyed by the elderly in Ethiopia?
Answer:",Injera,inst-6,1,,
Ji-ko-45,What do people look forward to the most at university festivals in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What do people look forward to the most at university festivals in Ethiopia?
Answer:","Food, music, and dancing",inst-6,1,,
Ji-ko-33,Where do high school students in Ethiopia usually go after dinner?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Where do high school students in Ethiopia usually go after dinner?
Answer:",Mosques or churches,inst-6,1,,
Ni-en-31,What do people in Ethiopia traditionally eat on Christmas Day?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What do people in Ethiopia traditionally eat on Christmas Day?
Answer:",Injera and tibs,inst-6,1,,
Al-en-36,What food is associated with Halloween in Ethiopia?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What food is associated with Halloween in Ethiopia?
Answer:",Injera,inst-6,1,,
