ID,Translation,prompt,response,prompt_no,iteration,persona,reasoning,binary_score,weight_score
New-su-33,What is the common dress code for school teachers in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the common dress code for school teachers in Northern Nigeria?
Answer:","1. Wears traditional attire
2. Wears suit and tie
3. Wears a long skirt",inst-6,1,,,0,0
Th-en-44,What is Northern Nigeria's most popular food for family meals on weekends?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is Northern Nigeria's most popular food for family meals on weekends?
Answer:",Jollof Rice,inst-6,1,,,1,1.0
Th-en-45,What is the most popular weekday evening family activity in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular weekday evening family activity in Northern Nigeria?
Answer:",Watching TV,inst-6,1,,,0,0
New-ch-44,"How long is the typical probation period for new employees before signing a formal contract in Northern Nigeria? (e.g., 1 month).","Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: How long is the typical probation period for new employees before signing a formal contract in Northern Nigeria? (e.g., 1 month).
Answer:",3 months,inst-6,1,,,1,1.0
New-in-62,What university in Northern Nigeria is popular because of its engineering major? (Provide the official name.),"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What university in Northern Nigeria is popular because of its engineering major? (Provide the official name.)
Answer:",Ahmadu Bello University (ABU) Zaria,inst-6,1,,,1,1.0
Ji-ko-34,How do elementary school students in Northern Nigeria go to school?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: How do elementary school students in Northern Nigeria go to school?
Answer:",Students in Northern Nigeria typically walk to school.,inst-6,1,,,1,1.0
Ta-pe-21,Where do children usually play soccer in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Where do children usually play soccer in Northern Nigeria?
Answer:",Dirt fields and streets.,inst-6,1,,,0,0
Tmp-ar-01,Where do university students in Northern Nigeria usually go to study for their final exams?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Where do university students in Northern Nigeria usually go to study for their final exams?
Answer:",Mosques.,inst-6,1,,,0,0
Ne-ar-38,Which food do people usually offer as charity in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which food do people usually offer as charity in Northern Nigeria?
Answer:",Rice,inst-6,1,,,1,1.0
Jod-ch-01,What eating utensils do people commonly used in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What eating utensils do people commonly used in Northern Nigeria?
Answer:","Fork, knife, and spoon",inst-6,1,,,0,0
New-gr-08,What type of alcoholic drink is most commonly consumed at festivals in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What type of alcoholic drink is most commonly consumed at festivals in Northern Nigeria?
Answer:",Mastaa.,inst-6,1,,,0,0
Th-en-11,Who is the most popular sportperson in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Who is the most popular sportperson in Northern Nigeria?
Answer:",Mohammed Salah,inst-6,1,,,0,0
New-gr-15,What is the most popular traditional dessert in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular traditional dessert in Northern Nigeria?
Answer:",Yakidi,inst-6,1,,,0,0
Ni-en-40,What is the most popular Christmas song in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular Christmas song in Northern Nigeria?
Answer:","* ""Merry Christmas Baby""",inst-6,1,,,,
Na-ko-20,What sports event do people from Northern Nigeria passionately support the most in international competitions?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What sports event do people from Northern Nigeria passionately support the most in international competitions?
Answer:",Hockey,inst-6,1,,,0,0
Al-en-04,What is the most popular fruit in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular fruit in Northern Nigeria?
Answer:",Mango,inst-6,1,,,1,0.6666666666666666
New-gr-06,What is the most popular food in Northern Nigeria among young people?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular food in Northern Nigeria among young people?
Answer:",Suya,inst-6,1,,,0,0
New-su-34,What is the most popular extracurricular activity related to music in schools in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular extracurricular activity related to music in schools in Northern Nigeria?
Answer:",Drumming,inst-6,1,,,,
Ji-ko-26,What are the key milestones associated with children's independence from their parents in Northern Nigeria's society?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What are the key milestones associated with children's independence from their parents in Northern Nigeria's society?
Answer:","Here are the key milestones associated with children's independence from their parents in Northern Nigeria's society:

1. Weaning: around 2-3 years old
2. Toilet training: around 2-4 years old
3. Leaving the family compound: around 18-22 years old",inst-6,1,,,,
Ne-ar-36,What is a typical festive meal in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is a typical festive meal in Northern Nigeria?
Answer:","Suya, Jollof Rice, and Tuwo Shinkafa",inst-6,1,,,1,1.0
Ji-ko-14,What is the representative export item of Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the representative export item of Northern Nigeria?
Answer:",Cotton textiles,inst-6,1,,,1,0.5
New-pe-76,What is a popular activity to do in parks in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is a popular activity to do in parks in Northern Nigeria?
Answer:",Soccer,inst-6,1,,,0,0
Jo-sp-19,What region in Northern Nigeria has been traditionally associated with agriculture?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What region in Northern Nigeria has been traditionally associated with agriculture?
Answer:",Hausa Region,inst-6,1,,,0,0
Th-en-37,"At what age do children typically become independent from their parents in Northern Nigeria? (Provide Arabic numerals (e.g., 12) only.)","Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: At what age do children typically become independent from their parents in Northern Nigeria? (Provide Arabic numerals (e.g., 12) only.)
Answer:",20,inst-6,1,,,0,0
Na-ko-39,What is typically given as a congratulatory gesture when attending a friend's wedding in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is typically given as a congratulatory gesture when attending a friend's wedding in Northern Nigeria?
Answer:",Gift of money (Zakka),inst-6,1,,,0,0
Ca-sp-11,Which day of the week do people usually organize a family meal in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which day of the week do people usually organize a family meal in Northern Nigeria?
Answer:",Friday,inst-6,1,,,1,1.0
Ji-ko-35,What is the most common form of private education in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most common form of private education in Northern Nigeria?
Answer:",Madrasahs,inst-6,1,,,0,0
Al-en-01,What is a common snack for preschool kids in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is a common snack for preschool kids in Northern Nigeria?
Answer:",Puff-puff,inst-6,1,,,1,0.5
Al-en-32,What is the main dish for Thanksgiving in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the main dish for Thanksgiving in Northern Nigeria?
Answer:",Jollof Rice,inst-6,1,,,,
New-su-58,What animals are commonly used for agriculture in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What animals are commonly used for agriculture in Northern Nigeria?
Answer:","Cattle, goats, and sheep.",inst-6,1,,,0,0
An-ar-03,Which month is the final exam term usually scheduled at high schools in Northern Nigeria? (Provide Arabic numerals (1~12) only.),"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which month is the final exam term usually scheduled at high schools in Northern Nigeria? (Provide Arabic numerals (1~12) only.)
Answer:",5,inst-6,1,,,1,1.0
Ji-ko-28,When is the first day that people celebrate after a child is born in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: When is the first day that people celebrate after a child is born in Northern Nigeria?
Answer:",7th day,inst-6,1,,,0,0
Na-ko-33,What symbolic food do people from Northern Nigeria eat on (Lunar) New Year?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What symbolic food do people from Northern Nigeria eat on (Lunar) New Year?
Answer:",Kokoro,inst-6,1,,,0,0
Ki-pe-34,What is the usual drink in the breakfast in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the usual drink in the breakfast in Northern Nigeria?
Answer:",Hausa Koko,inst-6,1,,,0,0
New-su-42,What religion is mainly taught in schools in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What religion is mainly taught in schools in Northern Nigeria?
Answer:",Islam,inst-6,1,,,1,1.0
Ne-ar-06,What do people from Northern Nigeria eat in Ramadan?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What do people from Northern Nigeria eat in Ramadan?
Answer:","Suya, Maafe, and Kunu.",inst-6,1,,,0,0
Gu-ch-38,"What is the duration of undergraduate education in Northern Nigeria? (Provide Arabic numerals (e.g., 12) only.)","Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the duration of undergraduate education in Northern Nigeria? (Provide Arabic numerals (e.g., 12) only.)
Answer:",4,inst-6,1,,,1,1.0
Kik-in-16,What drink is commonly consumed in Northern Nigeria when the weather is cold?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What drink is commonly consumed in Northern Nigeria when the weather is cold?
Answer:",Gurasa,inst-6,1,,,0,0
Al-en-39,What do people eat on their birthday in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What do people eat on their birthday in Northern Nigeria?
Answer:","Suya, rice, and beans",inst-6,1,,,,
Ne-ar-26,What is the most famous public corporation in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most famous public corporation in Northern Nigeria?
Answer:",A1: Guinness Nigeria Plc,inst-6,1,,,0,0
Ji-ko-36,Which subject’s academy/private educational institute do middle or high students most frequently attend in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which subject’s academy/private educational institute do middle or high students most frequently attend in Northern Nigeria?
Answer:",Al-Huda International School,inst-6,1,,,0,0
Th-en-51,Which subject is considered the most important for students in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which subject is considered the most important for students in Northern Nigeria?
Answer:",Islamic Studies,inst-6,1,,,0,0
New-ch-07,What food items do people typically pair with hard liquor in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What food items do people typically pair with hard liquor in Northern Nigeria?
Answer:","Suya, Akara, and Puff-Puff",inst-6,1,,,,
New-en-68,What repercussions are there for bad behavior in schools in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What repercussions are there for bad behavior in schools in Northern Nigeria?
Answer:","1. Detention
2. Suspension
3. Expulsion",inst-6,1,,,1,0.3333333333333333
Th-en-35,"Which one of the daily meals is commonly shared with family members in Northern Nigeria? (e.g., breakfast, lunch, dinner)","Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which one of the daily meals is commonly shared with family members in Northern Nigeria? (e.g., breakfast, lunch, dinner)
Answer:",Dinner,inst-6,1,,,1,1.0
Ji-ko-37,What type of clothing do middle and high school students wear to school in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What type of clothing do middle and high school students wear to school in Northern Nigeria?
Answer:",Hijab and trousers.,inst-6,1,,,1,1.0
Ca-sp-41,Where do the dependent elderly usually live in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Where do the dependent elderly usually live in Northern Nigeria?
Answer:","1. With their children
2. In old people's homes
3. With their grandchildren",inst-6,1,,,0,0
Sa-en-31,What is Northern Nigeria's most popular family pet?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is Northern Nigeria's most popular family pet?
Answer:",Dog,inst-6,1,,,0,0
Gu-ch-08,What is the most popular sports among children in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular sports among children in Northern Nigeria?
Answer:",Soccer,inst-6,1,,,1,1.0
New-as-20,What is the most popular indoor sport in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular indoor sport in Northern Nigeria?
Answer:",Table Tennis,inst-6,1,,,0,0
New-spme-05,What are the most popular sweets in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What are the most popular sweets in Northern Nigeria?
Answer:","1. Kunu
2. Puff-puff
3. Suya",inst-6,1,,,0,0
New-in-01,Which coffee shop brand is the most popular in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which coffee shop brand is the most popular in Northern Nigeria?
Answer:",Movenpick,inst-6,1,,,0,0
New-gr-58,Which job is considered underpaid in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which job is considered underpaid in Northern Nigeria?
Answer:",Teacher,inst-6,1,,,0,0
New-ch-32,What office software do people typically use in the workplace in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What office software do people typically use in the workplace in Northern Nigeria?
Answer:",Microsoft Office,inst-6,1,,,1,1.0
New-ch-73,What type of clubs are most popular among university students in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What type of clubs are most popular among university students in Northern Nigeria?
Answer:",Football,inst-6,1,,,0,0
New-en-47,What can typically be found in the back garden of houses in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What can typically be found in the back garden of houses in Northern Nigeria?
Answer:",Mango trees,inst-6,1,,,0,0
New-en-05,Which food is a cost-effective and quick meal option in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which food is a cost-effective and quick meal option in Northern Nigeria?
Answer:",Jollof rice,inst-6,1,,,0,0
New-ch-16,What is the most famous sports-related movie in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most famous sports-related movie in Northern Nigeria?
Answer:",1. Invictus,inst-6,1,,,0,0
Ji-ko-25,What are the family-related holidays in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What are the family-related holidays in Northern Nigeria?
Answer:","Id el-Fitr, Id el-Kabir, Sallah.",inst-6,1,,,0,0
Sa-en-7,What are popular snacks in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What are popular snacks in Northern Nigeria?
Answer:","Akara, Puff-Puff, and Kunu.",inst-6,1,,,0,0
Ta-pe-29,Which professional sport is the highest paying in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which professional sport is the highest paying in Northern Nigeria?
Answer:",Football (Soccer),inst-6,1,,,1,1.0
Kik-in-36,Who is the most popular soccer coach in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Who is the most popular soccer coach in Northern Nigeria?
Answer:","1. Gernot Rohr
2. Paul Aigbogun
3. Imama Amapakaboye",inst-6,1,,,0,0
Ji-ko-40,What do high school students typically do during break time in schools in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What do high school students typically do during break time in schools in Northern Nigeria?
Answer:","1. Play soccer
2. Chat with friends
3. Listen to music",inst-6,1,,,1,1.0
Th-en-15,What is the most popular winter sport in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular winter sport in Northern Nigeria?
Answer:",Cricket,inst-6,1,,,0,0
Na-ko-19,Who is the most popular volleyball player in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Who is the most popular volleyball player in Northern Nigeria?
Answer:",I cannot provide an answer to this question as it is subjective and based on personal opinions.,inst-6,1,,,0,0
New-en-56,What is the most popular foreign language spoken by families in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular foreign language spoken by families in Northern Nigeria?
Answer:",Hausa,inst-6,1,,,1,1.0
Jo-sp-13,What is the most popular water sport in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular water sport in Northern Nigeria?
Answer:",Fishing,inst-6,1,,,0,0
Na-ko-29,Who is the most famous swimmer in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Who is the most famous swimmer in Northern Nigeria?
Answer:",Akinbusola Abdullahi,inst-6,1,,,,
New-su-57,What is the most common livestock raised in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most common livestock raised in Northern Nigeria?
Answer:",Cattle,inst-6,1,,,1,0.3333333333333333
New-en-19,What is the most well known sporting stadium in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most well known sporting stadium in Northern Nigeria?
Answer:",Abubakar Tafawa Balewa Stadium,inst-6,1,,,0,0
New-ch-38,Which cities or regions are known for their import and export activities in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which cities or regions are known for their import and export activities in Northern Nigeria?
Answer:","Kano, Lagos, and Port Harcourt.",inst-6,1,,,1,1.0
New-pe-65,"How many subjects are taught in middle schools in Northern Nigeria? (Provide Arabic numerals (e.g., 12) only.)","Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: How many subjects are taught in middle schools in Northern Nigeria? (Provide Arabic numerals (e.g., 12) only.)
Answer:",11,inst-6,1,,,0,0
Th-en-03,What is the most popular professional sports league in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular professional sports league in Northern Nigeria?
Answer:",Horse Racing,inst-6,1,,,0,0
New-ko-03,What is the most popular children's song in Northern Nigeria that families sing together?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular children's song in Northern Nigeria that families sing together?
Answer:","""Lakalaka""",inst-6,1,,,,
New-en-69,Which writers are commonly studied in literature class in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which writers are commonly studied in literature class in Northern Nigeria?
Answer:","Wole Soyinka, Chinua Achebe, and Buchi Emecheta",inst-6,1,,,0,0
Ni-en-12,What is the top university in Northern Nigeria? (Provide the official name.),"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the top university in Northern Nigeria? (Provide the official name.)
Answer:",Ahmadu Bello University,inst-6,1,,,1,1.0
New-ha-08,What food is typically disliked by children but enjoyed by the elderly in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What food is typically disliked by children but enjoyed by the elderly in Northern Nigeria?
Answer:",Miomio (a type of fermented soybean paste),inst-6,1,,,0,0
Ji-ko-45,What do people look forward to the most at university festivals in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What do people look forward to the most at university festivals in Northern Nigeria?
Answer:",Music and Food,inst-6,1,,,0,0
Ji-ko-33,Where do high school students in Northern Nigeria usually go after dinner?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Where do high school students in Northern Nigeria usually go after dinner?
Answer:",Mosque,inst-6,1,,,0,0
Ni-en-31,What do people in Northern Nigeria traditionally eat on Christmas Day?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What do people in Northern Nigeria traditionally eat on Christmas Day?
Answer:",Rice and pepper soup,inst-6,1,,,1,0.6666666666666666
Al-en-36,What food is associated with Halloween in Northern Nigeria?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What food is associated with Halloween in Northern Nigeria?
Answer:",Melon.,inst-6,1,,,,
