ID,Translation,prompt,response,prompt_no,iteration,persona,reasoning,binary_score,weight_score
New-gr-15,What is the most popular traditional dessert in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular traditional dessert in West Java?
Answer:",Es Teler,inst-6,1,,,0,0
Ni-en-40,What is the most popular Christmas song in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular Christmas song in West Java?
Answer:","1. ""Merry Christmas, Darling""",inst-6,1,,,0,0
Na-ko-20,What sports event do people from West Java passionately support the most in international competitions?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What sports event do people from West Java passionately support the most in international competitions?
Answer:",Badminton,inst-6,1,,,1,1.0
Al-en-04,What is the most popular fruit in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular fruit in West Java?
Answer:",Durian,inst-6,1,,,1,0.6666666666666666
New-gr-06,What is the most popular food in West Java among young people?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular food in West Java among young people?
Answer:",Siomay,inst-6,1,,,0,0
New-su-34,What is the most popular extracurricular activity related to music in schools in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular extracurricular activity related to music in schools in West Java?
Answer:",1. Band,inst-6,1,,,1,0.5
Ji-ko-26,What are the key milestones associated with children's independence from their parents in West Java's society?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What are the key milestones associated with children's independence from their parents in West Java's society?
Answer:","Here are the key milestones associated with children's independence from their parents in West Java's society:

1. Marriage
2. Having children
3. Building their own home",inst-6,1,,,0,0
Ne-ar-36,What is a typical festive meal in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is a typical festive meal in West Java?
Answer:",Nasi Tumpeng,inst-6,1,,,0,0
Ji-ko-14,What is the representative export item of West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the representative export item of West Java?
Answer:",1. Coffee,inst-6,1,,,0,0
New-pe-76,What is a popular activity to do in parks in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is a popular activity to do in parks in West Java?
Answer:","Picnicking, playing badminton, and horseback riding.",inst-6,1,,,1,1.0
Jo-sp-19,What region in West Java has been traditionally associated with agriculture?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What region in West Java has been traditionally associated with agriculture?
Answer:",Priangan,inst-6,1,,,0,0
Th-en-37,"At what age do children typically become independent from their parents in West Java? (Provide Arabic numerals (e.g., 12) only.)","Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: At what age do children typically become independent from their parents in West Java? (Provide Arabic numerals (e.g., 12) only.)
Answer:",20,inst-6,1,,,1,0.3333333333333333
Na-ko-39,What is typically given as a congratulatory gesture when attending a friend's wedding in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is typically given as a congratulatory gesture when attending a friend's wedding in West Java?
Answer:",Uang saku (money),inst-6,1,,,1,1.0
Ca-sp-11,Which day of the week do people usually organize a family meal in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which day of the week do people usually organize a family meal in West Java?
Answer:",Minggu (Sunday),inst-6,1,,,1,1.0
Ji-ko-35,What is the most common form of private education in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most common form of private education in West Java?
Answer:",Madrasah,inst-6,1,,,0,0
Al-en-01,What is a common snack for preschool kids in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is a common snack for preschool kids in West Java?
Answer:",Krupuk (krupuk udang),inst-6,1,,,0,0
Al-en-32,What is the main dish for Thanksgiving in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the main dish for Thanksgiving in West Java?
Answer:","Kue Putu

(Note: Kue Putu is a traditional dessert in West Java, not a main dish. It seems like the question is incorrect or incomplete. If you meant to ask about a specific type of cuisine or dish, please rephrase the question.)",inst-6,1,,,,
New-su-58,What animals are commonly used for agriculture in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What animals are commonly used for agriculture in West Java?
Answer:","Cattle, goats, and chickens.",inst-6,1,,,0,0
An-ar-03,Which month is the final exam term usually scheduled at high schools in West Java? (Provide Arabic numerals (1~12) only.),"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which month is the final exam term usually scheduled at high schools in West Java? (Provide Arabic numerals (1~12) only.)
Answer:",6,inst-6,1,,,1,1.0
Ji-ko-28,When is the first day that people celebrate after a child is born in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: When is the first day that people celebrate after a child is born in West Java?
Answer:",7th day,inst-6,1,,,0,0
Na-ko-33,What symbolic food do people from West Java eat on (Lunar) New Year?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What symbolic food do people from West Java eat on (Lunar) New Year?
Answer:",Kue Putu.,inst-6,1,,,0,0
Ki-pe-34,What is the usual drink in the breakfast in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the usual drink in the breakfast in West Java?
Answer:",Tea,inst-6,1,,,1,1.0
New-su-42,What religion is mainly taught in schools in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What religion is mainly taught in schools in West Java?
Answer:",Islam,inst-6,1,,,1,1.0
Ne-ar-06,What do people from West Java eat in Ramadan?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What do people from West Java eat in Ramadan?
Answer:","Rendang, Krupuk, and Es Teler.",inst-6,1,,,0,0
Gu-ch-38,"What is the duration of undergraduate education in West Java? (Provide Arabic numerals (e.g., 12) only.)","Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the duration of undergraduate education in West Java? (Provide Arabic numerals (e.g., 12) only.)
Answer:",4,inst-6,1,,,1,1.0
Kik-in-16,What drink is commonly consumed in West Java when the weather is cold?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What drink is commonly consumed in West Java when the weather is cold?
Answer:",Es Teler,inst-6,1,,,0,0
Al-en-39,What do people eat on their birthday in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What do people eat on their birthday in West Java?
Answer:","1. Martabak
2. Es teler
3. Bika Ambon",inst-6,1,,,0,0
Ne-ar-26,What is the most famous public corporation in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most famous public corporation in West Java?
Answer:",Astra International,inst-6,1,,,0,0
Ji-ko-36,Which subject’s academy/private educational institute do middle or high students most frequently attend in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which subject’s academy/private educational institute do middle or high students most frequently attend in West Java?
Answer:",SMK (Sekolah Menengah Kejuruan),inst-6,1,,,0,0
Th-en-51,Which subject is considered the most important for students in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which subject is considered the most important for students in West Java?
Answer:",1. Indonesian,inst-6,1,,,0,0
New-ch-07,What food items do people typically pair with hard liquor in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What food items do people typically pair with hard liquor in West Java?
Answer:","Sambal, krupuk, and peanuts.",inst-6,1,,,1,1.0
New-en-68,What repercussions are there for bad behavior in schools in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What repercussions are there for bad behavior in schools in West Java?
Answer:","1. Suspension
2. Expulsion
3. Detention",inst-6,1,,,1,1.0
Th-en-35,"Which one of the daily meals is commonly shared with family members in West Java? (e.g., breakfast, lunch, dinner)","Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which one of the daily meals is commonly shared with family members in West Java? (e.g., breakfast, lunch, dinner)
Answer:",Dinner,inst-6,1,,,1,1.0
Ji-ko-37,What type of clothing do middle and high school students wear to school in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What type of clothing do middle and high school students wear to school in West Java?
Answer:","1. Uniform
2. Casual clothes
3. Traditional clothes",inst-6,1,,,1,1.0
Ca-sp-41,Where do the dependent elderly usually live in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Where do the dependent elderly usually live in West Java?
Answer:","1. With their children
2. In old-age homes
3. In traditional boarding houses",inst-6,1,,,0,0
Sa-en-31,What is West Java's most popular family pet?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is West Java's most popular family pet?
Answer:",Cat,inst-6,1,,,1,1.0
Gu-ch-08,What is the most popular sports among children in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular sports among children in West Java?
Answer:",Futsal,inst-6,1,,,0,0
New-as-20,What is the most popular indoor sport in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular indoor sport in West Java?
Answer:",Badminton,inst-6,1,,,1,1.0
New-spme-05,What are the most popular sweets in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What are the most popular sweets in West Java?
Answer:","1. Kue Putu
2. Kue Lapis
3. Krupuk",inst-6,1,,,0,0
New-in-01,Which coffee shop brand is the most popular in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which coffee shop brand is the most popular in West Java?
Answer:",Laplace,inst-6,1,,,0,0
New-gr-58,Which job is considered underpaid in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which job is considered underpaid in West Java?
Answer:","1. Kuli (construction worker)
2. Tukang (handyman)
3. Buruh (factory worker)",inst-6,1,,,1,1.0
New-ch-32,What office software do people typically use in the workplace in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What office software do people typically use in the workplace in West Java?
Answer:",Microsoft Office,inst-6,1,,,1,0.5
New-ch-73,What type of clubs are most popular among university students in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What type of clubs are most popular among university students in West Java?
Answer:","Golf, tennis, and badminton",inst-6,1,,,0,0
New-en-47,What can typically be found in the back garden of houses in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What can typically be found in the back garden of houses in West Java?
Answer:",Pandanus plants,inst-6,1,,,0,0
New-en-05,Which food is a cost-effective and quick meal option in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which food is a cost-effective and quick meal option in West Java?
Answer:",Nasi goreng,inst-6,1,,,0,0
New-ch-16,What is the most famous sports-related movie in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most famous sports-related movie in West Java?
Answer:",Crazy Rich Asians,inst-6,1,,,0,0
Ji-ko-25,What are the family-related holidays in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What are the family-related holidays in West Java?
Answer:","Idul Fitri, Idul Adha, and Galungan",inst-6,1,,,0,0
Sa-en-7,What are popular snacks in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What are popular snacks in West Java?
Answer:","Kue putu, es teler, and krupuk.",inst-6,1,,,0,0
Ta-pe-29,Which professional sport is the highest paying in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which professional sport is the highest paying in West Java?
Answer:",Badminton,inst-6,1,,,1,0.3333333333333333
Kik-in-36,Who is the most popular soccer coach in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Who is the most popular soccer coach in West Java?
Answer:","1. Bima Sakti
2. Alfred Riedl
3. Rahmat Dwi Putra",inst-6,1,,,0,0
Ji-ko-40,What do high school students typically do during break time in schools in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What do high school students typically do during break time in schools in West Java?
Answer:",Playing soccer,inst-6,1,,,1,0.3333333333333333
Th-en-15,What is the most popular winter sport in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular winter sport in West Java?
Answer:",Badminton,inst-6,1,,,,
Na-ko-19,Who is the most popular volleyball player in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Who is the most popular volleyball player in West Java?
Answer:",Angga Pratama,inst-6,1,,,0,0
New-en-56,What is the most popular foreign language spoken by families in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular foreign language spoken by families in West Java?
Answer:",Madura,inst-6,1,,,0,0
Jo-sp-13,What is the most popular water sport in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular water sport in West Java?
Answer:",Surfing,inst-6,1,,,0,0
Na-ko-29,Who is the most famous swimmer in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Who is the most famous swimmer in West Java?
Answer:",1. Missy Franklin,inst-6,1,,,,
New-su-57,What is the most common livestock raised in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most common livestock raised in West Java?
Answer:",Cattle,inst-6,1,,,0,0
New-en-19,What is the most well known sporting stadium in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most well known sporting stadium in West Java?
Answer:",Gelora Bung Karno Stadium,inst-6,1,,,0,0
New-ch-38,Which cities or regions are known for their import and export activities in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which cities or regions are known for their import and export activities in West Java?
Answer:","1. Cirebon
2. Jakarta
3. Surabaya",inst-6,1,,,0,0
New-pe-65,"How many subjects are taught in middle schools in West Java? (Provide Arabic numerals (e.g., 12) only.)","Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: How many subjects are taught in middle schools in West Java? (Provide Arabic numerals (e.g., 12) only.)
Answer:",14,inst-6,1,,,0,0
Th-en-03,What is the most popular professional sports league in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular professional sports league in West Java?
Answer:",Liga 1 (Indonesian top-flight football league),inst-6,1,,,1,1.0
New-ko-03,What is the most popular children's song in West Java that families sing together?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular children's song in West Java that families sing together?
Answer:","1. ""Keroncong Kemayoran""",inst-6,1,,,0,0
New-en-69,Which writers are commonly studied in literature class in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which writers are commonly studied in literature class in West Java?
Answer:","Pramoedya Ananta Toer, Andong Kurniawan, and Ahmad Tohari",inst-6,1,,,1,0.3333333333333333
Ni-en-12,What is the top university in West Java? (Provide the official name.),"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the top university in West Java? (Provide the official name.)
Answer:",Bandung Institute of Technology (ITB),inst-6,1,,,1,1.0
New-ha-08,What food is typically disliked by children but enjoyed by the elderly in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What food is typically disliked by children but enjoyed by the elderly in West Java?
Answer:",Tempeh,inst-6,1,,,0,0
Ji-ko-45,What do people look forward to the most at university festivals in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What do people look forward to the most at university festivals in West Java?
Answer:","Traditional food, live music, and cultural performances.",inst-6,1,,,0,0
Ji-ko-33,Where do high school students in West Java usually go after dinner?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Where do high school students in West Java usually go after dinner?
Answer:","1. School
2. Mosque or church
3. Outdoor activities with friends",inst-6,1,,,1,1.0
Ni-en-31,What do people in West Java traditionally eat on Christmas Day?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What do people in West Java traditionally eat on Christmas Day?
Answer:",Rendang and Ketupat,inst-6,1,,,,
Al-en-36,What food is associated with Halloween in West Java?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What food is associated with Halloween in West Java?
Answer:",Jackfruit,inst-6,1,,,,
