ID,Translation,prompt,response,prompt_no,iteration,persona,reasoning,binary_score,weight_score
Th-en-44,What is Greece's most popular food for family meals on weekends?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is Greece's most popular food for family meals on weekends?
Answer:",Souvlaki,inst-6,1,,,1,0.3333333333333333
Th-en-45,What is the most popular weekday evening family activity in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular weekday evening family activity in Greece?
Answer:",Dinner,inst-6,1,,,0,0
New-ch-44,"How long is the typical probation period for new employees before signing a formal contract in Greece? (e.g., 1 month).","Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: How long is the typical probation period for new employees before signing a formal contract in Greece? (e.g., 1 month).
Answer:",30 days,inst-6,1,,,0,0
New-in-62,What university in Greece is popular because of its engineering major? (Provide the official name.),"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What university in Greece is popular because of its engineering major? (Provide the official name.)
Answer:",National Technical University of Athens (Εθνικό Μετσόβιο Πολυτεχνείο),inst-6,1,,,1,1.0
Ji-ko-34,How do elementary school students in Greece go to school?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: How do elementary school students in Greece go to school?
Answer:","By school bus, on foot, or by bike.",inst-6,1,,,1,1.0
Ta-pe-21,Where do children usually play soccer in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Where do children usually play soccer in Greece?
Answer:",Schoolyards,inst-6,1,,,1,0.6666666666666666
Tmp-ar-01,Where do university students in Greece usually go to study for their final exams?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Where do university students in Greece usually go to study for their final exams?
Answer:",Mount Athos,inst-6,1,,,0,0
Ne-ar-38,Which food do people usually offer as charity in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which food do people usually offer as charity in Greece?
Answer:",Loukoumades,inst-6,1,,,0,0
Jod-ch-01,What eating utensils do people commonly used in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What eating utensils do people commonly used in Greece?
Answer:","Fork, knife, and spoon",inst-6,1,,,0,0
New-gr-08,What type of alcoholic drink is most commonly consumed at festivals in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What type of alcoholic drink is most commonly consumed at festivals in Greece?
Answer:",Ouzo,inst-6,1,,,1,0.25
Th-en-11,Who is the most popular sportperson in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Who is the most popular sportperson in Greece?
Answer:",1. Giannis Antetokounmpo,inst-6,1,,,1,1.0
New-gr-15,What is the most popular traditional dessert in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular traditional dessert in Greece?
Answer:",Baklava,inst-6,1,,,1,1.0
Ni-en-40,What is the most popular Christmas song in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular Christmas song in Greece?
Answer:","""Koukouvaïniká""",inst-6,1,,,0,0
Na-ko-20,What sports event do people from Greece passionately support the most in international competitions?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What sports event do people from Greece passionately support the most in international competitions?
Answer:",Football (Soccer),inst-6,1,,,,
Al-en-04,What is the most popular fruit in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular fruit in Greece?
Answer:",Watermelon,inst-6,1,,,1,1.0
New-gr-06,What is the most popular food in Greece among young people?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular food in Greece among young people?
Answer:",Gyros,inst-6,1,,,0,0
New-su-34,What is the most popular extracurricular activity related to music in schools in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular extracurricular activity related to music in schools in Greece?
Answer:",1. Choir,inst-6,1,,,0,0
Ji-ko-26,What are the key milestones associated with children's independence from their parents in Greece's society?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What are the key milestones associated with children's independence from their parents in Greece's society?
Answer:","1. Leaving the family home around 18-20 years old
2. Getting a job or starting an apprenticeship
3. Getting married and starting a family",inst-6,1,,,0,0
Ne-ar-36,What is a typical festive meal in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is a typical festive meal in Greece?
Answer:","Souvlaki, moussaka, and baklava",inst-6,1,,,0,0
Ji-ko-14,What is the representative export item of Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the representative export item of Greece?
Answer:","1. Olive oil
2. Grapes
3. Feta cheese",inst-6,1,,,1,1.0
New-pe-76,What is a popular activity to do in parks in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is a popular activity to do in parks in Greece?
Answer:",Hiking,inst-6,1,,,1,1.0
Jo-sp-19,What region in Greece has been traditionally associated with agriculture?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What region in Greece has been traditionally associated with agriculture?
Answer:",Peloponnese,inst-6,1,,,1,0.5
Th-en-37,"At what age do children typically become independent from their parents in Greece? (Provide Arabic numerals (e.g., 12) only.)","Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: At what age do children typically become independent from their parents in Greece? (Provide Arabic numerals (e.g., 12) only.)
Answer:",25,inst-6,1,,,1,1.0
Na-ko-39,What is typically given as a congratulatory gesture when attending a friend's wedding in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is typically given as a congratulatory gesture when attending a friend's wedding in Greece?
Answer:",Gifts,inst-6,1,,,1,0.3333333333333333
Ca-sp-11,Which day of the week do people usually organize a family meal in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which day of the week do people usually organize a family meal in Greece?
Answer:",Sunday,inst-6,1,,,1,1.0
Ji-ko-35,What is the most common form of private education in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most common form of private education in Greece?
Answer:",Private Lyceums,inst-6,1,,,0,0
Al-en-01,What is a common snack for preschool kids in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is a common snack for preschool kids in Greece?
Answer:",Loukoumades,inst-6,1,,,0,0
Al-en-32,What is the main dish for Thanksgiving in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the main dish for Thanksgiving in Greece?
Answer:",Moussaka,inst-6,1,,,,
New-su-58,What animals are commonly used for agriculture in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What animals are commonly used for agriculture in Greece?
Answer:","Sheep, goats, and pigs.",inst-6,1,,,1,0.5
An-ar-03,Which month is the final exam term usually scheduled at high schools in Greece? (Provide Arabic numerals (1~12) only.),"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which month is the final exam term usually scheduled at high schools in Greece? (Provide Arabic numerals (1~12) only.)
Answer:",June,inst-6,1,,,0,0
Ji-ko-28,When is the first day that people celebrate after a child is born in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: When is the first day that people celebrate after a child is born in Greece?
Answer:",St. John's Eve (Agios Ioannis),inst-6,1,,,0,0
Na-ko-33,What symbolic food do people from Greece eat on (Lunar) New Year?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What symbolic food do people from Greece eat on (Lunar) New Year?
Answer:",Vasilopita,inst-6,1,,,1,1.0
Ki-pe-34,What is the usual drink in the breakfast in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the usual drink in the breakfast in Greece?
Answer:",Coffee,inst-6,1,,,1,1.0
New-su-42,What religion is mainly taught in schools in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What religion is mainly taught in schools in Greece?
Answer:",Orthodox Christianity,inst-6,1,,,1,1.0
Ne-ar-06,What do people from Greece eat in Ramadan?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What do people from Greece eat in Ramadan?
Answer:","Feta cheese, olives, and grilled octopus",inst-6,1,,,,
Gu-ch-38,"What is the duration of undergraduate education in Greece? (Provide Arabic numerals (e.g., 12) only.)","Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the duration of undergraduate education in Greece? (Provide Arabic numerals (e.g., 12) only.)
Answer:",3,inst-6,1,,,0,0
Kik-in-16,What drink is commonly consumed in Greece when the weather is cold?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What drink is commonly consumed in Greece when the weather is cold?
Answer:",Hot coffee.,inst-6,1,,,0,0
Al-en-39,What do people eat on their birthday in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What do people eat on their birthday in Greece?
Answer:",Melomakarona and galaktoboureko.,inst-6,1,,,0,0
Ne-ar-26,What is the most famous public corporation in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most famous public corporation in Greece?
Answer:",Olympic Airways,inst-6,1,,,0,0
Ji-ko-36,Which subject’s academy/private educational institute do middle or high students most frequently attend in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which subject’s academy/private educational institute do middle or high students most frequently attend in Greece?
Answer:",1. Lykeion (Lyceum),inst-6,1,,,0,0
Th-en-51,Which subject is considered the most important for students in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which subject is considered the most important for students in Greece?
Answer:",Greek,inst-6,1,,,0,0
New-ch-07,What food items do people typically pair with hard liquor in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What food items do people typically pair with hard liquor in Greece?
Answer:","Ouzo, Metaxa, and Raki

* Ouzo
* Metaxa
* Raki",inst-6,1,,,0,0
New-en-68,What repercussions are there for bad behavior in schools in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What repercussions are there for bad behavior in schools in Greece?
Answer:","Detention, suspension, and expulsion.",inst-6,1,,,1,1.0
Th-en-35,"Which one of the daily meals is commonly shared with family members in Greece? (e.g., breakfast, lunch, dinner)","Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which one of the daily meals is commonly shared with family members in Greece? (e.g., breakfast, lunch, dinner)
Answer:",Dinner,inst-6,1,,,1,0.5
Ji-ko-37,What type of clothing do middle and high school students wear to school in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What type of clothing do middle and high school students wear to school in Greece?
Answer:",Uniforms,inst-6,1,,,0,0
Ca-sp-41,Where do the dependent elderly usually live in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Where do the dependent elderly usually live in Greece?
Answer:",With family.,inst-6,1,,,0,0
Sa-en-31,What is Greece's most popular family pet?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is Greece's most popular family pet?
Answer:",Dogs,inst-6,1,,,1,1.0
Gu-ch-08,What is the most popular sports among children in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular sports among children in Greece?
Answer:","1. Basketball
2. Football (soccer)
3. Volleyball",inst-6,1,,,1,1.0
New-as-20,What is the most popular indoor sport in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular indoor sport in Greece?
Answer:",Basketball,inst-6,1,,,1,1.0
New-spme-05,What are the most popular sweets in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What are the most popular sweets in Greece?
Answer:","Baklava, Galaktoboureko, Loukoumi",inst-6,1,,,1,1.0
New-in-01,Which coffee shop brand is the most popular in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which coffee shop brand is the most popular in Greece?
Answer:",Café Fixe,inst-6,1,,,0,0
New-gr-58,Which job is considered underpaid in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which job is considered underpaid in Greece?
Answer:",Teacher,inst-6,1,,,0,0
New-ch-32,What office software do people typically use in the workplace in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What office software do people typically use in the workplace in Greece?
Answer:","1. Microsoft Office
2. LibreOffice
3. OpenOffice",inst-6,1,,,1,1.0
New-ch-73,What type of clubs are most popular among university students in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What type of clubs are most popular among university students in Greece?
Answer:","1. Social clubs
2. Sports clubs
3. Cultural clubs",inst-6,1,,,0,0
New-en-47,What can typically be found in the back garden of houses in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What can typically be found in the back garden of houses in Greece?
Answer:",Olive trees,inst-6,1,,,1,0.5
New-en-05,Which food is a cost-effective and quick meal option in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which food is a cost-effective and quick meal option in Greece?
Answer:",Gyros,inst-6,1,,,1,1.0
New-ch-16,What is the most famous sports-related movie in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most famous sports-related movie in Greece?
Answer:","""Apóstolos""",inst-6,1,,,,
Ji-ko-25,What are the family-related holidays in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What are the family-related holidays in Greece?
Answer:","1. Easter Monday
2. Assumption of the Virgin Mary (15 August)
3. Christmas Day (25 December)",inst-6,1,,,1,1.0
Sa-en-7,What are popular snacks in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What are popular snacks in Greece?
Answer:","Loukoumades, Baklava, and Koulourakia.",inst-6,1,,,0,0
Ta-pe-29,Which professional sport is the highest paying in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which professional sport is the highest paying in Greece?
Answer:",Basketball,inst-6,1,,,1,0.25
Kik-in-36,Who is the most popular soccer coach in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Who is the most popular soccer coach in Greece?
Answer:",Ottmar Hitzfeld,inst-6,1,,,1,1.0
Ji-ko-40,What do high school students typically do during break time in schools in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What do high school students typically do during break time in schools in Greece?
Answer:",Smoking or playing cards.,inst-6,1,,,1,0.3333333333333333
Th-en-15,What is the most popular winter sport in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular winter sport in Greece?
Answer:",Skiing,inst-6,1,,,1,1.0
Na-ko-19,Who is the most popular volleyball player in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Who is the most popular volleyball player in Greece?
Answer:",Konstantinos Stivachtis,inst-6,1,,,,
New-en-56,What is the most popular foreign language spoken by families in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular foreign language spoken by families in Greece?
Answer:",English,inst-6,1,,,1,1.0
Jo-sp-13,What is the most popular water sport in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular water sport in Greece?
Answer:",Sailing,inst-6,1,,,0,0
Na-ko-29,Who is the most famous swimmer in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Who is the most famous swimmer in Greece?
Answer:",Natalie Coughlin,inst-6,1,,,0,0
New-su-57,What is the most common livestock raised in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most common livestock raised in Greece?
Answer:",Sheep,inst-6,1,,,1,1.0
New-en-19,What is the most well known sporting stadium in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most well known sporting stadium in Greece?
Answer:","Olympiako Stadio ""Spyridon Louis""",inst-6,1,,,0,0
New-ch-38,Which cities or regions are known for their import and export activities in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which cities or regions are known for their import and export activities in Greece?
Answer:","Piraeus, Thessaloniki, and the port cities of Patras and Volos.",inst-6,1,,,1,1.0
New-pe-65,"How many subjects are taught in middle schools in Greece? (Provide Arabic numerals (e.g., 12) only.)","Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: How many subjects are taught in middle schools in Greece? (Provide Arabic numerals (e.g., 12) only.)
Answer:",6,inst-6,1,,,0,0
Th-en-03,What is the most popular professional sports league in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular professional sports league in Greece?
Answer:",Super League Greece,inst-6,1,,,1,1.0
New-ko-03,What is the most popular children's song in Greece that families sing together?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the most popular children's song in Greece that families sing together?
Answer:","""Ta Pedia Tou Pirea""",inst-6,1,,,0,0
New-en-69,Which writers are commonly studied in literature class in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Which writers are commonly studied in literature class in Greece?
Answer:","Aeschylus, Sophocles, Euripides, Aristophanes, Homer, Odysseas Elytis, Nikos Kazantzakis, Alexandros Papadiamantis.",inst-6,1,,,1,1.0
Ni-en-12,What is the top university in Greece? (Provide the official name.),"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What is the top university in Greece? (Provide the official name.)
Answer:",National and Kapodistrian University of Athens,inst-6,1,,,1,1.0
New-ha-08,What food is typically disliked by children but enjoyed by the elderly in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What food is typically disliked by children but enjoyed by the elderly in Greece?
Answer:",Fava,inst-6,1,,,0,0
Ji-ko-45,What do people look forward to the most at university festivals in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What do people look forward to the most at university festivals in Greece?
Answer:","Food, drinks, and music",inst-6,1,,,1,1.0
Ji-ko-33,Where do high school students in Greece usually go after dinner?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: Where do high school students in Greece usually go after dinner?
Answer:","Parks, cafes, or cinemas",inst-6,1,,,0,0
Ni-en-31,What do people in Greece traditionally eat on Christmas Day?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What do people in Greece traditionally eat on Christmas Day?
Answer:","Melomakarona, Kourabiedes, and Vasilopita",inst-6,1,,,1,0.3333333333333333
Al-en-36,What food is associated with Halloween in Greece?,"Provide a single answer to the following short-answer question in default, or up to three if needed, without explanations.

Question: What food is associated with Halloween in Greece?
Answer:",Melomakarona,inst-6,1,,,,
